Student,Block 0,Block 1,Block 2,Block 3,Block 4,Block 5,Block 6,Block 7
1000,MWH--12--- (Room 121),MEVSC12C-- (Room 205A),unassigned,MPREC12--- (Room 210),MCALC12--- (Room 212),MENFP12--- (Room A-2),MCMCL12--- (Room 208),YPSYC1AX-- (Room 209)
1001,unassigned,MATPH12--- (Room 211),unassigned,unassigned,unassigned,MFR--10--- (Room 207B),XBA--09G-- (Room 119),MPREC12--- (Room 220)
1002,MENFP12--- (Room 122),MSJ--12--- (Room 208),MDCF-12--- (Room Studio),unassigned,MFOOD12--- (Room 206),MTXT-12--- (Room A-7),unassigned,YED--2CX-- (Room 109)
1003,unassigned,MEVSC12C-- (Room 205A),MTAUT12--- (Room 102),MATPH12--- (Room 225),unassigned,MENST12--- (Room 207A),MACLV12--- (Room Gym),MPREC12--- (Room 220)
1004,MCH--12--- (Room 216),MPREC12H-- (Room 212),MFOOD12--- (Room 206),MTDRF12--- (Room 105),MENST12C-- (Room A-6),MENR-12--- (Room 105),MPH--12--- (Room 219),ACAL-12--- (Room 221)
1005,MCH--12--- (Room 216),MPREC12H-- (Room 212),unassigned,MPH--11--- (Room 223),MCALC12--- (Room 212),MENST12--- (Room 205A),MATPH12--- (Room 223),MPH--12--- (Room 225)
1006,MSP--11--- (Room 123),MCH--12--- (Room 216),unassigned,MPREC12--- (Room 210),MSP--12--- (Room 207B),MCALC12--- (Room 106),MLST-12--- (Room 121),MTXT-12--- (Room A-7)
1007,unassigned,MCH--12--- (Room 219),AELC-12--- (Room 123),MLTST12--- (Room A-7),MCALC12--- (Room 212),MENR-12--- (Room 105),APHM-12--- (Room 227),MPH--12--- (Room 227)
1008,MEC--12--- (Room 209),MCH--12--- (Room 216),AELC-12--- (Room 123),MLTST12--- (Room A-7),MENST12C-- (Room A-6),MPREC12--- (Room 221),MENR-12--- (Room 105),MPH--12--- (Room 227)
1009,MENST12--- (Room A-2),MCH--12--- (Room 216),MPH--12--- (Room 223),MATPH12--- (Room 216),MFOOD12--- (Room 206),MPREC12--- (Room 221),YPSYC1AX-- (Room 222),MODED12--- (Room _CHECK THIS THING IDK)
1010,MCMPR12AI- (Room 203),unassigned,AELC-12--- (Room 123),MLTST12--- (Room A-7),unassigned,MPREC12--- (Room 221),MPH--12--- (Room 219),unassigned
1011,MCH--12--- (Room 216),MTAUT12--- (Room 102),AELC-12--- (Room 123),MLTST12--- (Room A-7),MTDRF12--- (Room 105),unassigned,MPH--12--- (Room 219),ACAL-12--- (Room 221)
1012,MENST12--- (Room A-2),MSJ--12--- (Room 209),MTAUT12--- (Room 102),YHRA-2AX-- (Room 120),MFOOD12--- (Room 206),MACLV12--- (Room Gym),MCMCL12--- (Room 208),YED--2CX-- (Room 109)
1013,MEC--12--- (Room 209),MCH--12--- (Room 216),MFOOD12--- (Room 206),MPREC12--- (Room 106),YLAW-2CX-- (Room 121),MENFP12--- (Room A-2),YPSYC1AX-- (Room 222),MTXT-12--- (Room A-7)
1014,unassigned,unassigned,MLFSC11--- (Room 216),unassigned,MPGEO12--- (Room 207A),MCMPS11--- (Room 205B),unassigned,MFOM-11--- (Room 106)
1015,unassigned,unassigned,MFOOD12--- (Room 206),MPREC12--- (Room 106),MCALC12--- (Room 221),MENST12--- (Room 207A),YPSYC1AX-- (Room 222),MLST-12--- (Room 123)
1016,unassigned,MSJ--12--- (Room 209),MFOOD12--- (Room 206),unassigned,MPGEO12--- (Room 207A),MENST12--- (Room 207A),MTAUT12--- (Room 102),MFOM-11--- (Room 106)
1017,MENFP12--Y (Room 107),unassigned,YESFL1CX-- (Room 205B),MPREC12--- (Room 210),MTDRF12--- (Room 105),MCALC12--- (Room 106),MENFP12--Y (Room 107),unassigned
1018,MTXT-12--- (Room A-7),MCH--12--- (Room 225),MFOOD12--- (Room 206),MPREC12--- (Room 210),MCALC12--- (Room 221),MENST12--- (Room 207A),APHM-12--- (Room 227),MODED12--- (Room _CHECK THIS THING IDK)
1019,MFR--11--- (Room A-3),unassigned,unassigned,MENST12--- (Room 207B),YLAW-2CX-- (Room A-3),MMEDD12--- (Room 114),unassigned,unassigned
1020,unassigned,unassigned,unassigned,MENST12--- (Room 207B),MAC--11--- (Room A-2),MPREC12--- (Room 221),unassigned,MPH--12--- (Room 225)
1021,MENFP12--- (Room 205B),MATPH12--- (Room 211),MDCF-12--- (Room Studio),unassigned,unassigned,unassigned,MCH--12--- (Room 225),MPREC12--- (Room 214)
1022,MPREC11--- (Room 214),MEVSC12C-- (Room 205A),MVAST12--- (Room 116),MENST12--- (Room 207B),MTXT-12--- (Room A-7),MPREC12--- (Room 221),MCMCL12--- (Room 208),YPSYC1AX-- (Room 209)
1023,MPREC12--- (Room 212),MCH--12--- (Room 219),MFOOD12--- (Room 206),MPH--11--- (Room 226),MCALC12--- (Room 212),MENST12--- (Room 207A),MPH--12--- (Room 219),MTXT-12--- (Room A-7)
1024,MENST12--- (Room A-2),MTAUT12--- (Room 102),MCH--11--- (Room 211),unassigned,unassigned,MPREC12--- (Room 221),MCH--12--- (Room 225),unassigned
1025,unassigned,MCH--12--- (Room 216),unassigned,MENST12--- (Room 207B),unassigned,unassigned,MPH--12--- (Room 219),MPREC12--- (Room 220)
1026,MCH--12--- (Room 216),MPREC12H-- (Room 212),MENR-12--- (Room 104),MFOOD12--- (Room 206),MENST12C-- (Room A-6),MMEDD12--- (Room 114),APHM-12--- (Room 227),ACAL-12--- (Room 221)
1027,unassigned,MSJ--12--- (Room 208),MENST12--- (Room A-6),MATPH12--- (Room 225),YLAW-2CX-- (Room A-3),MTXT-12--- (Room A-7),MLST-12--- (Room 121),MFOM-11--- (Room 106)
1028,unassigned,MATPH12--- (Room 211),MDCF-12--- (Room Studio),unassigned,MFOOD12--- (Room 206),MMEDD12--- (Room 114),unassigned,unassigned
1029,unassigned,MSJ--12--- (Room 208),AELC-12--- (Room 123),MLTST12--- (Room A-7),MWH--12--- (Room 122),unassigned,MLST-12--- (Room 121),MPREC12--- (Room 214)
1030,MENST12--- (Room A-2),MCH--12--- (Room 219),MPH--12--- (Room 223),MPREC12--- (Room 210),YLAW-2CX-- (Room A-3),MCALC12--- (Room 106),MACLV12--- (Room Gym),MLST-12--- (Room 122)
1031,unassigned,unassigned,unassigned,MENST12--- (Room 207B),YLAW-2CX-- (Room A-3),unassigned,unassigned,MPREC12--- (Room 220)
1032,MWH--12--- (Room 121),YPA--2CX-- (Room Gym),MFOOD12--- (Room 206),unassigned,MPGEO12--- (Room 207A),MENFP12--- (Room A-2),unassigned,MCLE-10--- (Room 104)
1033,MEC--12--- (Room 222),YPA--2CX-- (Room Gym),MENST12--- (Room A-6),unassigned,MFOM-11--- (Room 220),MACLV12--- (Room Gym),MPREC11--- (Room 214),MINST12--- (Room 121)
1034,MWH--12--- (Room 121),MSJ--12--- (Room 209),MLFSC11--- (Room 216),MENST12--- (Room 207B),YED--2CX-- (Room 109),MPREC12--- (Room 221),YPSYC1AX-- (Room 222),MFOOD12--- (Room 206)
1035,MECOM12--- (Room 222),MWPM-11--- (Room 214),unassigned,unassigned,MAC--11--- (Room A-2),MENST12--- (Room 207A),unassigned,MFOM-11--- (Room 106)
1036,MPREC12--- (Room 212),MCH--12--- (Room 219),MMACS11--- (Room 203),MPH--11--- (Room 219),MCMPR11AI- (Room 203),MENST12C-- (Room 209),MPH--12--- (Room 219),ACAL-12--- (Room 221)
1037,MPREC12--- (Room 212),MCH--12--- (Room 225),AELC-12--- (Room 123),MLTST12--- (Room A-7),MWH--12--- (Room 122),MCALC12--- (Room 106),MATPH12--- (Room 226),MPH--12--- (Room 227)
1038,MENST12--- (Room A-2),MTAUT12--- (Room 102),MCH--11--- (Room 227),YHRA-2AX-- (Room 120),MFOM-11--- (Room 220),MVAPH11--- (Room 113),MATPH12--- (Room 226),MLST-12--- (Room 122)
1039,MEC--12--- (Room 222),MCH--12--- (Room 219),MFOOD12--- (Room 206),MATPH12--- (Room 216),MPGEO12--- (Room 207A),MENST12--- (Room 205A),APHM-12--- (Room 227),ACAL-12--- (Room 221)
1040,MEC--12--- (Room 222),unassigned,MPH--12--- (Room 223),MENST12--- (Room 207B),unassigned,unassigned,unassigned,MPREC12--- (Room 214)
1041,MDNTP12--- (Room Studio),unassigned,YPSYC1AX-- (Room 205A),MFOOD12--- (Room 206),YLAW-2CX-- (Room 205B),MENFP12--- (Room A-2),MINST12--- (Room 207A),MLST-12--- (Room 222)
1042,unassigned,MCMPS11--- (Room 207A),MLFSC11--- (Room 216),unassigned,MSP--12--- (Room 207B),unassigned,unassigned,unassigned
1043,unassigned,unassigned,unassigned,MENST12--- (Room 207B),MSP--12--- (Room 207B),unassigned,MFR--12--- (Room 107),MPREC12--- (Room 220)
1044,MWH--12--- (Room 121),MSJ--12--- (Room 208),MENST12--- (Room A-6),MATPH12--- (Room 225),MSP--12--- (Room 207B),unassigned,YPSYC1AX-- (Room 222),unassigned
1045,MIMCB12--L (Room 119),MCH--12--- (Room 216),unassigned,MPREC12--- (Room 210),MENST12C-- (Room A-6),MIMCB12--L (Room 119),APHM-12--- (Room 227),MPH--12--- (Room 227)
1046,MEC--12--- (Room 222),MCH--12--- (Room 225),unassigned,ASTA-12--- (Room 212),MCALC12--- (Room 221),MENST12C-- (Room 209),MPH--12--- (Room 219),unassigned
1047,MENFP12--- (Room 122),MTDRF12--- (Room 105),MIMG-12--- (Room 119),MPREC12--- (Room 210),MCALC12--- (Room 221),MENR-12--- (Room 105),MWWK-12--- (Room 101),MFOOD12--- (Room 206)
1048,MWH--12--- (Room 121),MSJ--12--- (Room 209),YPSYC1AX-- (Room 205A),MPREC12--- (Room 210),MFOOD12--- (Room 206),MENST12--- (Room 207A),MCMCL12--- (Room 208),MENT-12--- (Room A-2)
1049,MPREC12--- (Room 212),MCH--12--- (Room 216),AELC-12--- (Room 123),MLTST12--- (Room A-7),unassigned,unassigned,APHM-12--- (Room 227),ACAL-12--- (Room 221)
1050,MCH--12--- (Room 216),MSJ--12--- (Room 209),MFOOD12--- (Room 206),MATPH12--- (Room 225),unassigned,MENST12--- (Room 207A),MACLV12G-- (Room Gym),unassigned
1051,MTXT-12--- (Room A-7),MPREC12H-- (Room 212),MMACS11--- (Room 203),MVAST12--- (Room 116),MCALC12--- (Room 221),MENST12--- (Room 207A),MATPH12--- (Room 223),MMACS12--- (Room 203)
1052,MENFP12--- (Room 122),MCH--12--- (Room 219),unassigned,ASTA-12--- (Room 212),MWH--12--- (Room 122),unassigned,unassigned,unassigned
1053,MENFP12--- (Room 122),MPREC12H-- (Room 212),MPH--12--- (Room 223),unassigned,unassigned,MENR-12--- (Room 105),MCH--12--- (Room 225),ACAL-12--- (Room 221)
1054,unassigned,MMACS11--- (Room 203),MIMG-12--- (Room 119),unassigned,MWH--12--- (Room 122),unassigned,MPH--12--- (Room 219),unassigned
1055,MDNTP12--- (Room Studio),MSJ--12--- (Room 209),unassigned,MENST12--- (Room 207B),unassigned,unassigned,unassigned,MPREC12--- (Room 220)
1056,unassigned,MCH--12--- (Room 219),unassigned,unassigned,unassigned,MENST12--- (Room 207A),MPH--12--- (Room 219),MPREC12--- (Room 220)
1057,MWH--12--- (Room 121),unassigned,unassigned,MENST12--- (Room 207B),MSP--12--- (Room 207B),unassigned,MTAUT12--- (Room 102),MFOOD12--- (Room 206)
1058,unassigned,MATPH12--- (Room 211),unassigned,unassigned,MTROB12--- (Room 104),MPREC12--- (Room 221),unassigned,MPH--12--- (Room 225)
1059,MDNTP12--- (Room Studio),YED--2CX-- (Room 109),MDCF-12--- (Room Studio),MVAST12--- (Room 116),YLAW-2CX-- (Room 121),MENST12--- (Room 207A),MINST12--- (Room 207A),MCLE-10--- (Room 104)
1060,MENST12--- (Room A-2),MSJ--12--- (Room 209),unassigned,unassigned,unassigned,MLFSC11--- (Room 226),unassigned,MPREC12--- (Room 220)
1061,MWH--12--- (Room 121),unassigned,MLFSC11--- (Room 216),unassigned,unassigned,MENST12--- (Room 207A),unassigned,MFOM-11--- (Room 106)
1062,unassigned,unassigned,unassigned,MATPH12--- (Room 216),MWH--12--- (Room 122),unassigned,MPH--12--- (Room 219),MPREC12--- (Room 220)
1063,MEC--12--- (Room 209),YPA--2CX-- (Room Gym),unassigned,MENST12--- (Room 207B),unassigned,unassigned,MCH--12--- (Room 225),MLST-12--- (Room 123)
1064,MCH--12--- (Room 216),MPREC12H-- (Room 212),AELC-12--- (Room 123),MLTST12--- (Room A-7),MCMPR11AI- (Room 203),unassigned,MPH--12--- (Room 219),ACAL-12--- (Room 221)
1065,MIMCB12--L (Room 119),MCH--12--- (Room 219),unassigned,MATPH12--- (Room 216),MENST12C-- (Room A-6),MIMCB12--L (Room 119),APHM-12--- (Room 227),ACAL-12--- (Room 221)
1066,MWH--12--- (Room 121),MTAUT12--- (Room 102),MENST12--- (Room A-6),MPREC12--- (Room 106),MCALC12--- (Room 221),MACLV12--- (Room Gym),MLST-12--- (Room 121),MMAP-11--- (Room A-2)
1067,MPREC11--- (Room 214),MDRM-12--- (Room A-1),MIMG-12--- (Room 119),MENST12--- (Room 207B),YLAW-2CX-- (Room 121),MMEDD12--- (Room 114),MTAUT12--- (Room 102),MFOOD12--- (Room 206)
1068,unassigned,MCH--12--- (Room 216),unassigned,MPREC12--- (Room 106),MCALC12--- (Room 212),MENST12--- (Room 205A),MATPH12--- (Room 226),MPH--12--- (Room 225)
1069,MFMP-10--- (Room 221),MSJ--12--- (Room 209),MCH--11--- (Room 225),MPH--11--- (Room 223),unassigned,MENFP12--- (Room A-2),MATPH12--- (Room 226),MFOOD12--- (Room 206)
1070,MENFP12--- (Room 122),unassigned,unassigned,MPH--11--- (Room 226),MWH--12--- (Room 122),unassigned,MPH--12--- (Room 219),MPREC12--- (Room 220)
1071,MPREC12--- (Room 212),MATPH12--- (Room 211),YPSYC1AX-- (Room 205A),MPH--11--- (Room 219),MCALC12--- (Room 212),MENST12C-- (Room 209),MPH--12--- (Room 219),MTXT-12--- (Room A-7)
1072,MENFP12--- (Room 205B),MSJ--12--- (Room 208),MENR-12--- (Room 104),MFOOD12--- (Room 206),YLAW-2CX-- (Room 205B),MACLV12--- (Room Gym),MWWK-12--- (Room 101),unassigned
1073,MENST12--- (Room A-2),MSJ--12--- (Room 209),unassigned,MATPH12--- (Room 216),unassigned,unassigned,unassigned,MPREC12--- (Room 220)
1074,MDNTP12--- (Room Studio),MCH--12--- (Room 225),MENST12--- (Room A-6),MPREC12--- (Room 106),MCALC12--- (Room 212),unassigned,MATPH12--- (Room 223),YPSYC1AX-- (Room 209)
1075,unassigned,MCMPS11--- (Room 107),MEPSS11--- (Room 222),unassigned,MFOM-11--- (Room 220),MLFSC11--- (Room 227),unassigned,unassigned
1076,MENFP12--- (Room 205B),YED--2CX-- (Room 109),MTAUT12--- (Room 102),unassigned,YLAW-2CX-- (Room 205B),MACLV12--- (Room Gym),MCMCL12--- (Room 208),MFOM-11--- (Room 106)
1077,unassigned,MATPH12--- (Room 211),MENST12--- (Room A-6),unassigned,unassigned,MPREC12--- (Room 221),unassigned,MPH--12--- (Room 225)
1078,MCH--12--- (Room 216),MATPH12--- (Room 211),unassigned,MPH--11--- (Room 226),MCALC12--- (Room 221),MENFP12--- (Room A-2),MCMCL12--- (Room 208),MPH--12--- (Room 227)
1079,MENFP12--- (Room 122),MSJ--12--- (Room 209),MFOOD12--- (Room 206),unassigned,MPGEO12--- (Room 207A),unassigned,unassigned,MINST12--- (Room 121)
1080,MIMCB12--L (Room 119),MPREC12H-- (Room 212),MIMG-12--- (Room 119),unassigned,MENST12C-- (Room A-6),MIMCB12--L (Room 119),APHM-12--- (Room 227),ACAL-12--- (Room 221)
1081,MFR--12--- (Room A-3),MCH--12--- (Room 223),unassigned,MENST12--- (Room 207B),unassigned,unassigned,unassigned,MPREC12--- (Room 220)
1082,MENST12--- (Room A-2),MATPH12--- (Room 211),unassigned,unassigned,unassigned,unassigned,YPSYC1AX-- (Room 222),MPREC12--- (Room 214)
1083,MWH--12--- (Room 121),unassigned,MLFSC11--- (Room 216),MDMD-12D-- (Room 114),MFOM-11--- (Room 220),MENFP12--- (Room A-2),MACLV12--- (Room Gym),MENT-12--- (Room A-2)
1084,unassigned,MCH--12--- (Room 223),MPH--12--- (Room 223),unassigned,YLAW-2CX-- (Room A-3),MENST12--- (Room 205A),YPSYC1AX-- (Room 222),ACAL-12--- (Room 221)
1085,MCH--12--- (Room 216),MEVSC12C-- (Room 205A),MTDRF12--- (Room 105),MATPH12--- (Room 225),MFOM-11--- (Room 220),MENST12--- (Room 207A),YPSYC1AX-- (Room 222),unassigned
1086,MENST12--- (Room A-2),MCH--12--- (Room 223),MPH--12--- (Room 223),MATPH12--- (Room 225),YED--2CX-- (Room 109),MACLV12--- (Room Gym),APHM-12--- (Room 227),MPREC12--- (Room 214)
1087,unassigned,unassigned,MFOOD12--- (Room 206),MENST12--- (Room 207B),MFOM-11--- (Room 220),MVAPH12--- (Room 113),unassigned,unassigned
1088,MENFP12--- (Room 122),MSJ--12--- (Room 209),MFOOD12--- (Room 206),unassigned,MWH--12--- (Room 122),MVAPH11--- (Room 113),MLST-12--- (Room 121),YED--2CX-- (Room 109)
1089,MENFP12--- (Room 122),MATPH12--- (Room 211),MVAST12--- (Room 116),MPREC12--- (Room 210),MBSP-11--- (Room 205A),MPH--11--- (Room 216),MLST-12--- (Room 121),ACSC-2A--- (Room 203)
1090,MENST12--- (Room A-2),MCH--12--- (Room 219),unassigned,unassigned,unassigned,unassigned,MATPH12--- (Room 226),MPREC12--- (Room 220)
1091,MECOM12--- (Room 222),unassigned,MENST12--- (Room A-6),ASTA-12--- (Room 212),MACC-12--- (Room A-2),unassigned,MPH--12--- (Room 219),MPREC12--- (Room 214)
1092,MEC--12--- (Room 209),MCH--12--- (Room 216),MMACS12--- (Room 203),MATPH12--- (Room 216),MCALC12--- (Room 221),MENFP12--- (Room A-2),APHM-12--- (Room 227),MFOOD12--- (Room 206)
1093,MENFP12--- (Room 122),MSJ--12--- (Room 209),MVAST12--- (Room 116),MTDRF12--- (Room 105),MFOOD12--- (Room 206),MACLV12--- (Room Gym),MTAUT12--- (Room 102),MFOM-11--- (Room 106)
1094,MEC--12--- (Room 222),MCH--12--- (Room 225),MTDRF12--- (Room 105),unassigned,MCALC12--- (Room 221),MENFP12--- (Room A-2),MATPH12--- (Room 223),MPH--12--- (Room 227)
1095,MENFP12--Y (Room 107),MSJ--12--- (Room 208),YESFL1CX-- (Room 205B),unassigned,unassigned,MACLV12--- (Room Gym),MENFP12--Y (Room 107),MPREC12--- (Room 220)
1096,MENST12--- (Room A-2),MEVSC12C-- (Room 205A),MTAUT12--- (Room 102),MFOOD12--- (Room 206),YLAW-2CX-- (Room A-3),MTXT-12--- (Room A-7),MTEAD12--- (Room 102),MFOM-11--- (Room 106)
1097,MCH--12--- (Room 216),MSJ--12--- (Room 209),MENST12--- (Room A-6),MPREC12--- (Room 210),MFOOD12--- (Room 206),MVAPH11--- (Room 113),MATPH12--- (Room 226),MODED12--- (Room _CHECK THIS THING IDK)
1098,MPREC12--- (Room 212),unassigned,MPH--12--- (Room 223),ASTA-12--- (Room 212),MCALC12--- (Room 221),MENST12--- (Room 205A),MLST-12--- (Room 121),MMAP-11--- (Room A-2)
1099,MEC--12--- (Room 222),MEVSC12C-- (Room 205A),MCH--11--- (Room 226),MPH--11--- (Room 219),MCALC12--- (Room 221),MENFP12--- (Room A-2),MCH--12--- (Room 225),MPH--12--- (Room 225)
1100,MWH--12--- (Room 121),MCH--12--- (Room 223),unassigned,MPH--11--- (Room 219),MENST12C-- (Room A-6),MCALC12--- (Room 106),unassigned,MPH--12--- (Room 225)
1101,MEC--12--- (Room 222),MCH--12--- (Room 223),unassigned,MATPH12--- (Room 225),MCALC12--- (Room 221),MENST12C-- (Room 209),APHM-12--- (Room 227),MMAP-11--- (Room A-2)
1102,MENST12--- (Room A-2),YPA--2CX-- (Room Gym),MTAUT12--- (Room 102),MVAST12--- (Room 116),MFOOD12--- (Room 206),MTXT-12--- (Room A-7),MATPH12--- (Room 226),MPREC12--- (Room 214)
1103,unassigned,MCH--12--- (Room 223),unassigned,MPREC12--- (Room 106),MCALC12--- (Room 212),MENST12C-- (Room 209),MATPH12--- (Room 223),MPH--12--- (Room 227)
1104,MENFP12--- (Room 122),YPA--2CX-- (Room Gym),unassigned,MATPH12--- (Room 225),MFOOD12--- (Room 206),MPREC12--- (Room 221),MCH--12--- (Room 225),MMAP-11--- (Room A-2)
1105,MTXT-12--- (Room A-7),MPREC12H-- (Room 212),MPH--12--- (Room 223),MFOOD12--- (Room 206),MCALC12--- (Room 221),MENST12--- (Room 207A),MCH--12--- (Room 225),MODED12--- (Room _CHECK THIS THING IDK)
1106,MLFSC11--- (Room 219),unassigned,MFOOD12--- (Room 206),MENST12--- (Room 207B),MSP--12--- (Room 207B),MVAPH11--- (Room 113),MATPH12--- (Room 226),MFOM-11--- (Room 106)
1107,MCH--12--- (Room 216),MPREC12H-- (Room 212),MENST12--- (Room A-6),MATPH12--- (Room 225),unassigned,MACLV12--- (Room Gym),APHM-12--- (Room 227),ACAL-12--- (Room 221)
1108,unassigned,MEVSC12C-- (Room 205A),MSPLG11--- (Room 205B),MDMD-12D-- (Room 114),MVAST12--- (Room 116),MENR-12--- (Room 105),MINST12--- (Room 207A),MPREC12--- (Room 220)
1109,MEC--12--- (Room 209),MTAUT12--- (Room 102),MFOOD12--- (Room 206),unassigned,MACC-12--- (Room A-2),MENFP12--- (Room A-2),unassigned,MFOM-11--- (Room 106)
1110,unassigned,unassigned,unassigned,MENST12--- (Room 207B),MWH--12--- (Room 122),MVAPH11--- (Room 113),MFR--12--- (Room 107),unassigned
1111,unassigned,YED--2CX-- (Room 109),MFOOD12--- (Room 206),MENST12--- (Room 207B),MWH--12--- (Room 122),MMEDD12--- (Room 114),unassigned,MPREC12--- (Room 220)
1112,MENFP12--Y (Room 107),MSJ--12--- (Room 208),YESFL1CX-- (Room 205B),MFOOD12--- (Room 206),MSP--11--- (Room 207B),unassigned,MENFP12--Y (Room 107),MLST-12--- (Room 122)
1113,MPREC11--- (Room 214),MCH--12--- (Room 223),YPSYC1AX-- (Room 205A),MATPH12--- (Room 216),MCMPR11AI- (Room 203),MENFP12--- (Room A-2),MLST-12--- (Room 121),MPREC12--- (Room 214)
1114,MEC--12--- (Room 209),MCH--12--- (Room 223),AELC-12--- (Room 123),MATPH12--- (Room 225),MAC--11--- (Room A-2),MCALC12--- (Room 106),MPH--12--- (Room 219),MLST-12--- (Room 222)
1115,MEC--12--- (Room 209),MMACS12--- (Room 203),MPH--12--- (Room 223),MPREC12--- (Room 106),MCALC12--- (Room 212),MENST12--- (Room 205A),YPSYC1AX-- (Room 222),MENT-12--- (Room A-2)
1116,MDNTP12--- (Room Studio),MEVSC12C-- (Room 205A),unassigned,unassigned,MWH--12--- (Room 122),MENST12--- (Room 207A),MCMCL12--- (Room 208),unassigned
1117,MEC--12--- (Room 209),MATPH12--- (Room 211),MPH--12--- (Room 223),MFOOD12--- (Room 206),MPGEO12--- (Room 207A),MENFP12--- (Room A-2),MTAUT12--- (Room 102),MODED12--- (Room _CHECK THIS THING IDK)
1118,MENFP12--- (Room 122),MATPH12--- (Room 211),unassigned,MFOOD12--- (Room 206),MWH--12--- (Room 122),unassigned,MCMCL12--- (Room 208),MLST-12--- (Room 123)
1119,MENFP12--Y (Room 107),YPA--2CX-- (Room Gym),MSPLG11--- (Room 205B),unassigned,MWPM-11--- (Room 106),MTXT-12--- (Room A-7),MENFP12--Y (Room 107),YED--2CX-- (Room 109)
1120,MENFP12--- (Room 122),MWPM-11--- (Room 214),MEPSS11--- (Room 222),MFOOD12--- (Room 206),YLAW-2CX-- (Room 205B),MEVSC11--- (Room 122),MTAUT12--- (Room 102),MCLE-10--- (Room 104)
1121,unassigned,MSJ--12--- (Room 209),YESFL1CX-- (Room 205B),MATPH12--- (Room 225),unassigned,MPREC12--- (Room 221),unassigned,YPSYC1AX-- (Room 209)
1122,MCH--12--- (Room 216),MPREC12H-- (Room 212),unassigned,unassigned,MENST12C-- (Room A-6),unassigned,APHM-12--- (Room 227),MLST-12--- (Room 122)
1123,MEC--12--- (Room 209),MCH--12--- (Room 216),MIMG-12--- (Room 119),MPREC12--- (Room 210),unassigned,MENFP12--- (Room A-2),MATPH12--- (Room 223),MLST-12--- (Room 123)
1124,MLFSC11--- (Room 219),MCH--12--- (Room 219),MPH--12--- (Room 223),MPREC12--- (Room 106),MCALC12--- (Room 221),MENST12--- (Room 205A),MATPH12--- (Room 223),MODED12--- (Room _CHECK THIS THING IDK)
1125,MENFP12--- (Room 122),MATPH12--- (Room 211),unassigned,MPREC12--- (Room 106),MCALC12--- (Room 221),unassigned,MCH--12--- (Room 225),MPH--12--- (Room 227)
1126,MWH--12--- (Room 121),MCMPS11--- (Room A-6),YPSYC1AX-- (Room 205A),MATPH12--- (Room 216),unassigned,MENST12--- (Room 205A),MVAPH11--- (Room 113),MTXT-12--- (Room A-7)
1127,MPREC12--- (Room 212),MCH--12--- (Room 216),AELC-12--- (Room 123),MLTST12--- (Room A-7),MVAST12--- (Room 116),MCALC12--- (Room 106),MATPH12--- (Room 223),MPH--12--- (Room 225)
1128,MCH--12--- (Room 216),MSJ--12--- (Room 208),MLFSC11--- (Room 216),MENST12--- (Room 207B),MFOOD12--- (Room 206),MPREC12--- (Room 221),MATPH12--- (Room 226),MPH--12--- (Room 227)
1129,MWH--12--- (Room 121),MATPH12--- (Room 211),YPSYC1AX-- (Room 205A),MENST12--- (Room 207B),MPGEO12--- (Room 207A),MPREC12--- (Room 221),MACLV12G-- (Room Gym),MPH--12--- (Room 227)
1130,MPREC12--- (Room 212),MCH--12--- (Room 216),AELC-12--- (Room 123),MLTST12--- (Room A-7),MPGEO12--- (Room 207A),MCALC12--- (Room 106),MACLV12--- (Room Gym),MPH--12--- (Room 227)
1131,MPREC12--- (Room 212),MATPH12--- (Room 211),MMACS11--- (Room 203),unassigned,MCALC12--- (Room 221),MENST12--- (Room 205A),unassigned,MLST-12--- (Room 122)
1132,MEC--12--- (Room 209),MPREC12H-- (Room 212),MPH--12--- (Room 223),MPREC12--- (Room 210),MENST12C-- (Room A-6),MCALC12--- (Room 106),MLST-12--- (Room 121),ACAL-12--- (Room 221)
1133,MIMCB12--L (Room 119),MPREC12H-- (Room 212),AELC-12--- (Room 123),MLTST12--- (Room A-7),MFOOD12--- (Room 206),MIMCB12--L (Room 119),MPH--12--- (Room 219),ACAL-12--- (Room 221)
1134,MPREC12--- (Room 212),MCH--12--- (Room 216),MENR-12--- (Room 104),MTROB12--- (Room 104),MCALC12--- (Room 221),MENST12--- (Room 207A),APHM-12--- (Room 227),MPH--12--- (Room 227)
1135,unassigned,MTAUT12--- (Room 102),unassigned,MFOOD12--- (Room 206),MCMPR11AI- (Room 203),MENST12--- (Room 207A),MTEAD12--- (Room 102),MWWK-12--- (Room 101)
1136,MEC--12--- (Room 209),MSJ--12--- (Room 209),unassigned,MATPH12--- (Room 216),MWH--12--- (Room 122),MENFP12--- (Room A-2),MVAPH12--- (Room 113),MPREC12--- (Room 220)
1137,MECOM12--- (Room 209),unassigned,MIMG-12--- (Room 119),MPREC12--- (Room 210),MCALC12--- (Room 221),MENFP12--- (Room A-2),unassigned,MLST-12--- (Room 222)
1138,MPREC12--- (Room 212),MSJ--12--- (Room 208),MENST12--- (Room A-6),MPH--11--- (Room 223),YLAW-2CX-- (Room 205B),MCALC12--- (Room 106),MLST-12--- (Room 121),MPH--12--- (Room 227)
