Student,Block 0,Block 1,Block 2,Block 3,Block 4,Block 5,Block 6,Block 7
1000,20th CENTURY WORLD HISTORY 12 (Room 121),ENVIRONMENTAL SCIENCE 12 - CLIMATE CHANGE (Room 205A),unassigned,PRE-CALCULUS 12 (Room 210),CALCULUS 12 (Room 212),ENGLISH FIRST PEOPLES 12 (Room A-2),COMPARATIVE CULTURES 12 (Room 208),PSYCHOLOGY 11 (Room 209)
1001,unassigned,ANATOMY AND PHYSIOLOGY 12 (Room 211),unassigned,unassigned,unassigned,FRENCH 10 (Room 207B),CONCERT BAND 9 - Guitar (Room 119),PRE-CALCULUS 12 (Room 220)
1002,ENGLISH FIRST PEOPLES 12 (Room 122),SOCIAL JUSTICE 12 (Room 208),DANCE FOUNDATIONS 12 (Room Studio),unassigned,FOOD STUDIES 12 (Room 206),TEXTILES 12 (Room A-7),unassigned,LEARNING STRATEGIES 12 (Room 109)
1003,unassigned,ENVIRONMENTAL SCIENCE 12 - CLIMATE CHANGE (Room 205A),AUTOMOTIVE TECHNOLOGY 12 (Room 102),ANATOMY AND PHYSIOLOGY 12 (Room 225),unassigned,ENGLISH STUDIES 12 (Room 207A),ACTIVE LIVING 12 (Room Gym),PRE-CALCULUS 12 (Room 220)
1004,CHEMISTRY 12 (Room 216),PRE-CALCULUS 12 HONOURS (Room 212),FOOD STUDIES 12 (Room 206),DRAFTING 12 (Room 105),ENGLISH STUDIES 12 CHALLENGE (Room A-6),ENGINEERING 12 (Room 105),PHYSICS 12 (Room 219),AP CALCULUS AB 12 external credential (Room 221)
1005,CHEMISTRY 12 (Room 216),PRE-CALCULUS 12 HONOURS (Room 212),unassigned,PHYSICS 11 (Room 223),CALCULUS 12 (Room 212),ENGLISH STUDIES 12 (Room 205A),ANATOMY AND PHYSIOLOGY 12 (Room 223),PHYSICS 12 (Room 225)
1006,SPANISH 11 (Room 123),CHEMISTRY 12 (Room 216),unassigned,PRE-CALCULUS 12 (Room 210),SPANISH 12 (Room 207B),CALCULUS 12 (Room 106),LAW STUDIES 12 (Room 121),TEXTILES 12 (Room A-7)
1007,unassigned,CHEMISTRY 12 (Room 219),AP ENGLISH LITERATURE & COMPOSITION 12 (Room 123),LITERARY STUDIES 12 (Room A-7),CALCULUS 12 (Room 212),ENGINEERING 12 (Room 105),AP PHYSICS C (MECHANICS) 12 external credential (Room 227),PHYSICS 12 (Room 227)
1008,ECONOMICS 12 (Room 209),CHEMISTRY 12 (Room 216),AP ENGLISH LITERATURE & COMPOSITION 12 (Room 123),LITERARY STUDIES 12 (Room A-7),ENGLISH STUDIES 12 CHALLENGE (Room A-6),PRE-CALCULUS 12 (Room 221),ENGINEERING 12 (Room 105),PHYSICS 12 (Room 227)
1009,ENGLISH STUDIES 12 (Room A-2),CHEMISTRY 12 (Room 216),PHYSICS 12 (Room 223),ANATOMY AND PHYSIOLOGY 12 (Room 216),FOOD STUDIES 12 (Room 206),PRE-CALCULUS 12 (Room 221),PSYCHOLOGY 11 (Room 222),OUTDOOR EDUCATION 12 (Room _CHECK THIS THING IDK)
1010,COMPUTER PROGRAMMING 12 AI and (Room 203),unassigned,AP ENGLISH LITERATURE & COMPOSITION 12 (Room 123),LITERARY STUDIES 12 (Room A-7),unassigned,PRE-CALCULUS 12 (Room 221),PHYSICS 12 (Room 219),unassigned
1011,CHEMISTRY 12 (Room 216),AUTOMOTIVE TECHNOLOGY 12 (Room 102),AP ENGLISH LITERATURE & COMPOSITION 12 (Room 123),LITERARY STUDIES 12 (Room A-7),DRAFTING 12 (Room 105),unassigned,PHYSICS 12 (Room 219),AP CALCULUS AB 12 external credential (Room 221)
1012,ENGLISH STUDIES 12 (Room A-2),SOCIAL JUSTICE 12 (Room 209),AUTOMOTIVE TECHNOLOGY 12 (Room 102),CROSS TRAINING 12 (Room 120),FOOD STUDIES 12 (Room 206),ACTIVE LIVING 12 (Room Gym),COMPARATIVE CULTURES 12 (Room 208),LEARNING STRATEGIES 12 (Room 109)
1013,ECONOMICS 12 (Room 209),CHEMISTRY 12 (Room 216),FOOD STUDIES 12 (Room 206),PRE-CALCULUS 12 (Room 106),CRIMINOLOGY 12 (Room 121),ENGLISH FIRST PEOPLES 12 (Room A-2),PSYCHOLOGY 11 (Room 222),TEXTILES 12 (Room A-7)
1014,unassigned,unassigned,LIFE SCIENCES 11 (Room 216),unassigned,PHYSICAL GEOGRAPHY 12 (Room 207A),COMPOSITION 11 (Room 205B),unassigned,FOUNDATIONS OF MATHEMATICS 11 (Room 106)
1015,unassigned,unassigned,FOOD STUDIES 12 (Room 206),PRE-CALCULUS 12 (Room 106),CALCULUS 12 (Room 221),ENGLISH STUDIES 12 (Room 207A),PSYCHOLOGY 11 (Room 222),LAW STUDIES 12 (Room 123)
1016,unassigned,SOCIAL JUSTICE 12 (Room 209),FOOD STUDIES 12 (Room 206),unassigned,PHYSICAL GEOGRAPHY 12 (Room 207A),ENGLISH STUDIES 12 (Room 207A),AUTOMOTIVE TECHNOLOGY 12 (Room 102),FOUNDATIONS OF MATHEMATICS 11 (Room 106)
1017,ENGLISH FIRST PEOPLES 12 Year (Room 107),unassigned,ELL Academic Literacy 11 (Room 205B),PRE-CALCULUS 12 (Room 210),DRAFTING 12 (Room 105),CALCULUS 12 (Room 106),ENGLISH FIRST PEOPLES 12 Year (Room 107),unassigned
1018,TEXTILES 12 (Room A-7),CHEMISTRY 12 (Room 225),FOOD STUDIES 12 (Room 206),PRE-CALCULUS 12 (Room 210),CALCULUS 12 (Room 221),ENGLISH STUDIES 12 (Room 207A),AP PHYSICS C (MECHANICS) 12 external credential (Room 227),OUTDOOR EDUCATION 12 (Room _CHECK THIS THING IDK)
1019,FRENCH 11 (Room A-3),unassigned,unassigned,ENGLISH STUDIES 12 (Room 207B),CRIMINOLOGY 12 (Room A-3),MEDIA DESIGN 12 (Room 114),unassigned,unassigned
1020,unassigned,unassigned,unassigned,ENGLISH STUDIES 12 (Room 207B),ACCOUNTING 11 (Room A-2),PRE-CALCULUS 12 (Room 221),unassigned,PHYSICS 12 (Room 225)
1021,ENGLISH FIRST PEOPLES 12 (Room 205B),ANATOMY AND PHYSIOLOGY 12 (Room 211),DANCE FOUNDATIONS 12 (Room Studio),unassigned,unassigned,unassigned,CHEMISTRY 12 (Room 225),PRE-CALCULUS 12 (Room 214)
1022,PRE-CALCULUS 11 (Room 214),ENVIRONMENTAL SCIENCE 12 - CLIMATE CHANGE (Room 205A),ART STUDIO 12 (Room 116),ENGLISH STUDIES 12 (Room 207B),TEXTILES 12 (Room A-7),PRE-CALCULUS 12 (Room 221),COMPARATIVE CULTURES 12 (Room 208),PSYCHOLOGY 11 (Room 209)
1023,PRE-CALCULUS 12 (Room 212),CHEMISTRY 12 (Room 219),FOOD STUDIES 12 (Room 206),PHYSICS 11 (Room 226),CALCULUS 12 (Room 212),ENGLISH STUDIES 12 (Room 207A),PHYSICS 12 (Room 219),TEXTILES 12 (Room A-7)
1024,ENGLISH STUDIES 12 (Room A-2),AUTOMOTIVE TECHNOLOGY 12 (Room 102),CHEMISTRY 11 (Room 211),unassigned,unassigned,PRE-CALCULUS 12 (Room 221),CHEMISTRY 12 (Room 225),unassigned
1025,unassigned,CHEMISTRY 12 (Room 216),unassigned,ENGLISH STUDIES 12 (Room 207B),unassigned,unassigned,PHYSICS 12 (Room 219),PRE-CALCULUS 12 (Room 220)
1026,CHEMISTRY 12 (Room 216),PRE-CALCULUS 12 HONOURS (Room 212),ENGINEERING 12 (Room 104),FOOD STUDIES 12 (Room 206),ENGLISH STUDIES 12 CHALLENGE (Room A-6),MEDIA DESIGN 12 (Room 114),AP PHYSICS C (MECHANICS) 12 external credential (Room 227),AP CALCULUS AB 12 external credential (Room 221)
1027,unassigned,SOCIAL JUSTICE 12 (Room 208),ENGLISH STUDIES 12 (Room A-6),ANATOMY AND PHYSIOLOGY 12 (Room 225),CRIMINOLOGY 12 (Room A-3),TEXTILES 12 (Room A-7),LAW STUDIES 12 (Room 121),FOUNDATIONS OF MATHEMATICS 11 (Room 106)
1028,unassigned,ANATOMY AND PHYSIOLOGY 12 (Room 211),DANCE FOUNDATIONS 12 (Room Studio),unassigned,FOOD STUDIES 12 (Room 206),MEDIA DESIGN 12 (Room 114),unassigned,unassigned
1029,unassigned,SOCIAL JUSTICE 12 (Room 208),AP ENGLISH LITERATURE & COMPOSITION 12 (Room 123),LITERARY STUDIES 12 (Room A-7),20th CENTURY WORLD HISTORY 12 (Room 122),unassigned,LAW STUDIES 12 (Room 121),PRE-CALCULUS 12 (Room 214)
1030,ENGLISH STUDIES 12 (Room A-2),CHEMISTRY 12 (Room 219),PHYSICS 12 (Room 223),PRE-CALCULUS 12 (Room 210),CRIMINOLOGY 12 (Room A-3),CALCULUS 12 (Room 106),ACTIVE LIVING 12 (Room Gym),LAW STUDIES 12 (Room 122)
1031,unassigned,unassigned,unassigned,ENGLISH STUDIES 12 (Room 207B),CRIMINOLOGY 12 (Room A-3),unassigned,unassigned,PRE-CALCULUS 12 (Room 220)
1032,20th CENTURY WORLD HISTORY 12 (Room 121),YOGA FOR MINDFULNESS 12 (Room Gym),FOOD STUDIES 12 (Room 206),unassigned,PHYSICAL GEOGRAPHY 12 (Room 207A),ENGLISH FIRST PEOPLES 12 (Room A-2),unassigned,CAREER LIFE EDUCATION 10 (Room 104)
1033,ECONOMICS 12 (Room 222),YOGA FOR MINDFULNESS 12 (Room Gym),ENGLISH STUDIES 12 (Room A-6),unassigned,FOUNDATIONS OF MATHEMATICS 11 (Room 220),ACTIVE LIVING 12 (Room Gym),PRE-CALCULUS 11 (Room 214),CONTEMPORARY INDIGENOUS STUDIES 12 (Room 121)
1034,20th CENTURY WORLD HISTORY 12 (Room 121),SOCIAL JUSTICE 12 (Room 209),LIFE SCIENCES 11 (Room 216),ENGLISH STUDIES 12 (Room 207B),LEARNING STRATEGIES 12 (Room 109),PRE-CALCULUS 12 (Room 221),PSYCHOLOGY 11 (Room 222),FOOD STUDIES 12 (Room 206)
1035,E-COMMERCE 12 (Room 222),WORKPLACE MATHEMATICS 11 (Room 214),unassigned,unassigned,ACCOUNTING 11 (Room A-2),ENGLISH STUDIES 12 (Room 207A),unassigned,FOUNDATIONS OF MATHEMATICS 11 (Room 106)
1036,PRE-CALCULUS 12 (Room 212),CHEMISTRY 12 (Room 219),COMPUTER SCIENCE 11 (Room 203),PHYSICS 11 (Room 219),COMPUTER PROGRAMMING 11 AI and (Room 203),ENGLISH STUDIES 12 CHALLENGE (Room 209),PHYSICS 12 (Room 219),AP CALCULUS AB 12 external credential (Room 221)
1037,PRE-CALCULUS 12 (Room 212),CHEMISTRY 12 (Room 225),AP ENGLISH LITERATURE & COMPOSITION 12 (Room 123),LITERARY STUDIES 12 (Room A-7),20th CENTURY WORLD HISTORY 12 (Room 122),CALCULUS 12 (Room 106),ANATOMY AND PHYSIOLOGY 12 (Room 226),PHYSICS 12 (Room 227)
1038,ENGLISH STUDIES 12 (Room A-2),AUTOMOTIVE TECHNOLOGY 12 (Room 102),CHEMISTRY 11 (Room 227),CROSS TRAINING 12 (Room 120),FOUNDATIONS OF MATHEMATICS 11 (Room 220),PHOTOGRAPHY 11 (Room 113),ANATOMY AND PHYSIOLOGY 12 (Room 226),LAW STUDIES 12 (Room 122)
1039,ECONOMICS 12 (Room 222),CHEMISTRY 12 (Room 219),FOOD STUDIES 12 (Room 206),ANATOMY AND PHYSIOLOGY 12 (Room 216),PHYSICAL GEOGRAPHY 12 (Room 207A),ENGLISH STUDIES 12 (Room 205A),AP PHYSICS C (MECHANICS) 12 external credential (Room 227),AP CALCULUS AB 12 external credential (Room 221)
1040,ECONOMICS 12 (Room 222),unassigned,PHYSICS 12 (Room 223),ENGLISH STUDIES 12 (Room 207B),unassigned,unassigned,unassigned,PRE-CALCULUS 12 (Room 214)
1041,DANCE TECHNIQUE AND PERFORMANCE 12 (Room Studio),unassigned,PSYCHOLOGY 11 (Room 205A),FOOD STUDIES 12 (Room 206),CRIMINOLOGY 12 (Room 205B),ENGLISH FIRST PEOPLES 12 (Room A-2),CONTEMPORARY INDIGENOUS STUDIES 12 (Room 207A),LAW STUDIES 12 (Room 222)
1042,unassigned,COMPOSITION 11 (Room 207A),LIFE SCIENCES 11 (Room 216),unassigned,SPANISH 12 (Room 207B),unassigned,unassigned,unassigned
1043,unassigned,unassigned,unassigned,ENGLISH STUDIES 12 (Room 207B),SPANISH 12 (Room 207B),unassigned,FRENCH 12 (Room 107),PRE-CALCULUS 12 (Room 220)
1044,20th CENTURY WORLD HISTORY 12 (Room 121),SOCIAL JUSTICE 12 (Room 208),ENGLISH STUDIES 12 (Room A-6),ANATOMY AND PHYSIOLOGY 12 (Room 225),SPANISH 12 (Room 207B),unassigned,PSYCHOLOGY 11 (Room 222),unassigned
1045,INSTRUMENTAL MUSIC 12: CONCERT BAND LINEAR (Room 119),CHEMISTRY 12 (Room 216),unassigned,PRE-CALCULUS 12 (Room 210),ENGLISH STUDIES 12 CHALLENGE (Room A-6),INSTRUMENTAL MUSIC 12: CONCERT BAND LINEAR (Room 119),AP PHYSICS C (MECHANICS) 12 external credential (Room 227),PHYSICS 12 (Room 227)
1046,ECONOMICS 12 (Room 222),CHEMISTRY 12 (Room 225),unassigned,AP STATISTICS 12 (Room 212),CALCULUS 12 (Room 221),ENGLISH STUDIES 12 CHALLENGE (Room 209),PHYSICS 12 (Room 219),unassigned
1047,ENGLISH FIRST PEOPLES 12 (Room 122),DRAFTING 12 (Room 105),INSTRUMENTAL MUSIC 12: GUITAR (Room 119),PRE-CALCULUS 12 (Room 210),CALCULUS 12 (Room 221),ENGINEERING 12 (Room 105),WOODWORK 12 (Room 101),FOOD STUDIES 12 (Room 206)
1048,20th CENTURY WORLD HISTORY 12 (Room 121),SOCIAL JUSTICE 12 (Room 209),PSYCHOLOGY 11 (Room 205A),PRE-CALCULUS 12 (Room 210),FOOD STUDIES 12 (Room 206),ENGLISH STUDIES 12 (Room 207A),COMPARATIVE CULTURES 12 (Room 208),ENTREPRENEURSHIP 12 (Room A-2)
1049,PRE-CALCULUS 12 (Room 212),CHEMISTRY 12 (Room 216),AP ENGLISH LITERATURE & COMPOSITION 12 (Room 123),LITERARY STUDIES 12 (Room A-7),unassigned,unassigned,AP PHYSICS C (MECHANICS) 12 external credential (Room 227),AP CALCULUS AB 12 external credential (Room 221)
1050,CHEMISTRY 12 (Room 216),SOCIAL JUSTICE 12 (Room 209),FOOD STUDIES 12 (Room 206),ANATOMY AND PHYSIOLOGY 12 (Room 225),unassigned,ENGLISH STUDIES 12 (Room 207A),ACTIVE LIVING 12 Girls (Room Gym),unassigned
1051,TEXTILES 12 (Room A-7),PRE-CALCULUS 12 HONOURS (Room 212),COMPUTER SCIENCE 11 (Room 203),ART STUDIO 12 (Room 116),CALCULUS 12 (Room 221),ENGLISH STUDIES 12 (Room 207A),ANATOMY AND PHYSIOLOGY 12 (Room 223),COMPUTER SCIENCE 12 (Room 203)
1052,ENGLISH FIRST PEOPLES 12 (Room 122),CHEMISTRY 12 (Room 219),unassigned,AP STATISTICS 12 (Room 212),20th CENTURY WORLD HISTORY 12 (Room 122),unassigned,unassigned,unassigned
1053,ENGLISH FIRST PEOPLES 12 (Room 122),PRE-CALCULUS 12 HONOURS (Room 212),PHYSICS 12 (Room 223),unassigned,unassigned,ENGINEERING 12 (Room 105),CHEMISTRY 12 (Room 225),AP CALCULUS AB 12 external credential (Room 221)
1054,unassigned,COMPUTER SCIENCE 11 (Room 203),INSTRUMENTAL MUSIC 12: GUITAR (Room 119),unassigned,20th CENTURY WORLD HISTORY 12 (Room 122),unassigned,PHYSICS 12 (Room 219),unassigned
1055,DANCE TECHNIQUE AND PERFORMANCE 12 (Room Studio),SOCIAL JUSTICE 12 (Room 209),unassigned,ENGLISH STUDIES 12 (Room 207B),unassigned,unassigned,unassigned,PRE-CALCULUS 12 (Room 220)
1056,unassigned,CHEMISTRY 12 (Room 219),unassigned,unassigned,unassigned,ENGLISH STUDIES 12 (Room 207A),PHYSICS 12 (Room 219),PRE-CALCULUS 12 (Room 220)
1057,20th CENTURY WORLD HISTORY 12 (Room 121),unassigned,unassigned,ENGLISH STUDIES 12 (Room 207B),SPANISH 12 (Room 207B),unassigned,AUTOMOTIVE TECHNOLOGY 12 (Room 102),FOOD STUDIES 12 (Room 206)
1058,unassigned,ANATOMY AND PHYSIOLOGY 12 (Room 211),unassigned,unassigned,ROBOTICS 12 (Room 104),PRE-CALCULUS 12 (Room 221),unassigned,PHYSICS 12 (Room 225)
1059,DANCE TECHNIQUE AND PERFORMANCE 12 (Room Studio),LEARNING STRATEGIES 12 (Room 109),DANCE FOUNDATIONS 12 (Room Studio),ART STUDIO 12 (Room 116),CRIMINOLOGY 12 (Room 121),ENGLISH STUDIES 12 (Room 207A),CONTEMPORARY INDIGENOUS STUDIES 12 (Room 207A),CAREER LIFE EDUCATION 10 (Room 104)
1060,ENGLISH STUDIES 12 (Room A-2),SOCIAL JUSTICE 12 (Room 209),unassigned,unassigned,unassigned,LIFE SCIENCES 11 (Room 226),unassigned,PRE-CALCULUS 12 (Room 220)
1061,20th CENTURY WORLD HISTORY 12 (Room 121),unassigned,LIFE SCIENCES 11 (Room 216),unassigned,unassigned,ENGLISH STUDIES 12 (Room 207A),unassigned,FOUNDATIONS OF MATHEMATICS 11 (Room 106)
1062,unassigned,unassigned,unassigned,ANATOMY AND PHYSIOLOGY 12 (Room 216),20th CENTURY WORLD HISTORY 12 (Room 122),unassigned,PHYSICS 12 (Room 219),PRE-CALCULUS 12 (Room 220)
1063,ECONOMICS 12 (Room 209),YOGA FOR MINDFULNESS 12 (Room Gym),unassigned,ENGLISH STUDIES 12 (Room 207B),unassigned,unassigned,CHEMISTRY 12 (Room 225),LAW STUDIES 12 (Room 123)
1064,CHEMISTRY 12 (Room 216),PRE-CALCULUS 12 HONOURS (Room 212),AP ENGLISH LITERATURE & COMPOSITION 12 (Room 123),LITERARY STUDIES 12 (Room A-7),COMPUTER PROGRAMMING 11 AI and (Room 203),unassigned,PHYSICS 12 (Room 219),AP CALCULUS AB 12 external credential (Room 221)
1065,INSTRUMENTAL MUSIC 12: CONCERT BAND LINEAR (Room 119),CHEMISTRY 12 (Room 219),unassigned,ANATOMY AND PHYSIOLOGY 12 (Room 216),ENGLISH STUDIES 12 CHALLENGE (Room A-6),INSTRUMENTAL MUSIC 12: CONCERT BAND LINEAR (Room 119),AP PHYSICS C (MECHANICS) 12 external credential (Room 227),AP CALCULUS AB 12 external credential (Room 221)
1066,20th CENTURY WORLD HISTORY 12 (Room 121),AUTOMOTIVE TECHNOLOGY 12 (Room 102),ENGLISH STUDIES 12 (Room A-6),PRE-CALCULUS 12 (Room 106),CALCULUS 12 (Room 221),ACTIVE LIVING 12 (Room Gym),LAW STUDIES 12 (Room 121),MARKETING AND PROMOTION 11 (Room A-2)
1067,PRE-CALCULUS 11 (Room 214),DRAMA 12 (Room A-1),INSTRUMENTAL MUSIC 12: GUITAR (Room 119),ENGLISH STUDIES 12 (Room 207B),CRIMINOLOGY 12 (Room 121),MEDIA DESIGN 12 (Room 114),AUTOMOTIVE TECHNOLOGY 12 (Room 102),FOOD STUDIES 12 (Room 206)
1068,unassigned,CHEMISTRY 12 (Room 216),unassigned,PRE-CALCULUS 12 (Room 106),CALCULUS 12 (Room 212),ENGLISH STUDIES 12 (Room 205A),ANATOMY AND PHYSIOLOGY 12 (Room 226),PHYSICS 12 (Room 225)
1069,FOUNDATIONS OF MATH AND PRE-CALCULUS 10 (Room 221),SOCIAL JUSTICE 12 (Room 209),CHEMISTRY 11 (Room 225),PHYSICS 11 (Room 223),unassigned,ENGLISH FIRST PEOPLES 12 (Room A-2),ANATOMY AND PHYSIOLOGY 12 (Room 226),FOOD STUDIES 12 (Room 206)
1070,ENGLISH FIRST PEOPLES 12 (Room 122),unassigned,unassigned,PHYSICS 11 (Room 226),20th CENTURY WORLD HISTORY 12 (Room 122),unassigned,PHYSICS 12 (Room 219),PRE-CALCULUS 12 (Room 220)
1071,PRE-CALCULUS 12 (Room 212),ANATOMY AND PHYSIOLOGY 12 (Room 211),PSYCHOLOGY 11 (Room 205A),PHYSICS 11 (Room 219),CALCULUS 12 (Room 212),ENGLISH STUDIES 12 CHALLENGE (Room 209),PHYSICS 12 (Room 219),TEXTILES 12 (Room A-7)
1072,ENGLISH FIRST PEOPLES 12 (Room 205B),SOCIAL JUSTICE 12 (Room 208),ENGINEERING 12 (Room 104),FOOD STUDIES 12 (Room 206),CRIMINOLOGY 12 (Room 205B),ACTIVE LIVING 12 (Room Gym),WOODWORK 12 (Room 101),unassigned
1073,ENGLISH STUDIES 12 (Room A-2),SOCIAL JUSTICE 12 (Room 209),unassigned,ANATOMY AND PHYSIOLOGY 12 (Room 216),unassigned,unassigned,unassigned,PRE-CALCULUS 12 (Room 220)
1074,DANCE TECHNIQUE AND PERFORMANCE 12 (Room Studio),CHEMISTRY 12 (Room 225),ENGLISH STUDIES 12 (Room A-6),PRE-CALCULUS 12 (Room 106),CALCULUS 12 (Room 212),unassigned,ANATOMY AND PHYSIOLOGY 12 (Room 223),PSYCHOLOGY 11 (Room 209)
1075,unassigned,COMPOSITION 11 (Room 107),EXPLORATIONS IN SOCIAL STUDIES 11 (Room 222),unassigned,FOUNDATIONS OF MATHEMATICS 11 (Room 220),LIFE SCIENCES 11 (Room 227),unassigned,unassigned
1076,ENGLISH FIRST PEOPLES 12 (Room 205B),LEARNING STRATEGIES 12 (Room 109),AUTOMOTIVE TECHNOLOGY 12 (Room 102),unassigned,CRIMINOLOGY 12 (Room 205B),ACTIVE LIVING 12 (Room Gym),COMPARATIVE CULTURES 12 (Room 208),FOUNDATIONS OF MATHEMATICS 11 (Room 106)
1077,unassigned,ANATOMY AND PHYSIOLOGY 12 (Room 211),ENGLISH STUDIES 12 (Room A-6),unassigned,unassigned,PRE-CALCULUS 12 (Room 221),unassigned,PHYSICS 12 (Room 225)
1078,CHEMISTRY 12 (Room 216),ANATOMY AND PHYSIOLOGY 12 (Room 211),unassigned,PHYSICS 11 (Room 226),CALCULUS 12 (Room 221),ENGLISH FIRST PEOPLES 12 (Room A-2),COMPARATIVE CULTURES 12 (Room 208),PHYSICS 12 (Room 227)
1079,ENGLISH FIRST PEOPLES 12 (Room 122),SOCIAL JUSTICE 12 (Room 209),FOOD STUDIES 12 (Room 206),unassigned,PHYSICAL GEOGRAPHY 12 (Room 207A),unassigned,unassigned,CONTEMPORARY INDIGENOUS STUDIES 12 (Room 121)
1080,INSTRUMENTAL MUSIC 12: CONCERT BAND LINEAR (Room 119),PRE-CALCULUS 12 HONOURS (Room 212),INSTRUMENTAL MUSIC 12: GUITAR (Room 119),unassigned,ENGLISH STUDIES 12 CHALLENGE (Room A-6),INSTRUMENTAL MUSIC 12: CONCERT BAND LINEAR (Room 119),AP PHYSICS C (MECHANICS) 12 external credential (Room 227),AP CALCULUS AB 12 external credential (Room 221)
1081,FRENCH 12 (Room A-3),CHEMISTRY 12 (Room 223),unassigned,ENGLISH STUDIES 12 (Room 207B),unassigned,unassigned,unassigned,PRE-CALCULUS 12 (Room 220)
1082,ENGLISH STUDIES 12 (Room A-2),ANATOMY AND PHYSIOLOGY 12 (Room 211),unassigned,unassigned,unassigned,unassigned,PSYCHOLOGY 11 (Room 222),PRE-CALCULUS 12 (Room 214)
1083,20th CENTURY WORLD HISTORY 12 (Room 121),unassigned,LIFE SCIENCES 11 (Room 216),3D ANIMATION 12 (Room 114),FOUNDATIONS OF MATHEMATICS 11 (Room 220),ENGLISH FIRST PEOPLES 12 (Room A-2),ACTIVE LIVING 12 (Room Gym),ENTREPRENEURSHIP 12 (Room A-2)
1084,unassigned,CHEMISTRY 12 (Room 223),PHYSICS 12 (Room 223),unassigned,CRIMINOLOGY 12 (Room A-3),ENGLISH STUDIES 12 (Room 205A),PSYCHOLOGY 11 (Room 222),AP CALCULUS AB 12 external credential (Room 221)
1085,CHEMISTRY 12 (Room 216),ENVIRONMENTAL SCIENCE 12 - CLIMATE CHANGE (Room 205A),DRAFTING 12 (Room 105),ANATOMY AND PHYSIOLOGY 12 (Room 225),FOUNDATIONS OF MATHEMATICS 11 (Room 220),ENGLISH STUDIES 12 (Room 207A),PSYCHOLOGY 11 (Room 222),unassigned
1086,ENGLISH STUDIES 12 (Room A-2),CHEMISTRY 12 (Room 223),PHYSICS 12 (Room 223),ANATOMY AND PHYSIOLOGY 12 (Room 225),LEARNING STRATEGIES 12 (Room 109),ACTIVE LIVING 12 (Room Gym),AP PHYSICS C (MECHANICS) 12 external credential (Room 227),PRE-CALCULUS 12 (Room 214)
1087,unassigned,unassigned,FOOD STUDIES 12 (Room 206),ENGLISH STUDIES 12 (Room 207B),FOUNDATIONS OF MATHEMATICS 11 (Room 220),PHOTOGRAPHY 12 (Room 113),unassigned,unassigned
1088,ENGLISH FIRST PEOPLES 12 (Room 122),SOCIAL JUSTICE 12 (Room 209),FOOD STUDIES 12 (Room 206),unassigned,20th CENTURY WORLD HISTORY 12 (Room 122),PHOTOGRAPHY 11 (Room 113),LAW STUDIES 12 (Room 121),LEARNING STRATEGIES 12 (Room 109)
1089,ENGLISH FIRST PEOPLES 12 (Room 122),ANATOMY AND PHYSIOLOGY 12 (Room 211),ART STUDIO 12 (Room 116),PRE-CALCULUS 12 (Room 210),INTRODUCTORY SPANISH 11 (Room 205A),PHYSICS 11 (Room 216),LAW STUDIES 12 (Room 121),AP COMPUTER SCIENCE A 12 (Room 203)
1090,ENGLISH STUDIES 12 (Room A-2),CHEMISTRY 12 (Room 219),unassigned,unassigned,unassigned,unassigned,ANATOMY AND PHYSIOLOGY 12 (Room 226),PRE-CALCULUS 12 (Room 220)
1091,E-COMMERCE 12 (Room 222),unassigned,ENGLISH STUDIES 12 (Room A-6),AP STATISTICS 12 (Room 212),ACCOUNTING 12 (Room A-2),unassigned,PHYSICS 12 (Room 219),PRE-CALCULUS 12 (Room 214)
1092,ECONOMICS 12 (Room 209),CHEMISTRY 12 (Room 216),COMPUTER SCIENCE 12 (Room 203),ANATOMY AND PHYSIOLOGY 12 (Room 216),CALCULUS 12 (Room 221),ENGLISH FIRST PEOPLES 12 (Room A-2),AP PHYSICS C (MECHANICS) 12 external credential (Room 227),FOOD STUDIES 12 (Room 206)
1093,ENGLISH FIRST PEOPLES 12 (Room 122),SOCIAL JUSTICE 12 (Room 209),ART STUDIO 12 (Room 116),DRAFTING 12 (Room 105),FOOD STUDIES 12 (Room 206),ACTIVE LIVING 12 (Room Gym),AUTOMOTIVE TECHNOLOGY 12 (Room 102),FOUNDATIONS OF MATHEMATICS 11 (Room 106)
1094,ECONOMICS 12 (Room 222),CHEMISTRY 12 (Room 225),DRAFTING 12 (Room 105),unassigned,CALCULUS 12 (Room 221),ENGLISH FIRST PEOPLES 12 (Room A-2),ANATOMY AND PHYSIOLOGY 12 (Room 223),PHYSICS 12 (Room 227)
1095,ENGLISH FIRST PEOPLES 12 Year (Room 107),SOCIAL JUSTICE 12 (Room 208),ELL Academic Literacy 11 (Room 205B),unassigned,unassigned,ACTIVE LIVING 12 (Room Gym),ENGLISH FIRST PEOPLES 12 Year (Room 107),PRE-CALCULUS 12 (Room 220)
1096,ENGLISH STUDIES 12 (Room A-2),ENVIRONMENTAL SCIENCE 12 - CLIMATE CHANGE (Room 205A),AUTOMOTIVE TECHNOLOGY 12 (Room 102),FOOD STUDIES 12 (Room 206),CRIMINOLOGY 12 (Room A-3),TEXTILES 12 (Room A-7),ENGINE AND DRIVETRAIN 12 (Room 102),FOUNDATIONS OF MATHEMATICS 11 (Room 106)
