Student,Block 0,Block 1,Block 2,Block 3,Block 4,Block 5,Block 6,Block 7
1470,unassigned,MCH--11---,MLFSC11---,MMACS11---,MINST12---,MCLE-10---,MCMPS11---,unassigned
1471,unassigned,MCH--11---,MLFSC11---,MCMPS11---,MPREC11---,unassigned,MEPSS11---,MFR--11---
1472,MCMPS11---,MFOOD11---,MATPH12---,MCH--11---,MPREC11---,MPH--11---,MLST-12---,unassigned
1473,unassigned,MCH--11---,MDNC-11--L,MCMPS11---,MPREC11---,MAC--11---,MLST-12---,MTDRF11---
1474,MAC--11---,MMACS11---,MPREC11---,MACLV11---,MLTST11C--,MCLE-10---,MINST12C--,MCH--11---
1475,unassigned,MCH--11---,MLFSC11---,MPREC11---,MCMPS11---,YCPA-1AX-L,MLST-12---,MIMJB11--L
1476,MDNTP11---,MFOOD11---,MPREC11---,MCMPS10---,MEVSC11---,MCMCC11--L,MSS--10---,unassigned
1477,MCMPS11---,unassigned,MLFSC11---,MWWK-11---,MTAUT11---,MEVSC11---,MEPSS11---,MSP--11---
1478,MLTST11C--,MCH--11---,ASTA-12---,unassigned,MINST12C--,MPH--11---,unassigned,MFR--11---
1479,unassigned,unassigned,MLFSC11---,MCMPS11---,MPREC11---,unassigned,unassigned,MSP--11---
1480,MCMPS11---,MDRM-11---,MENR-11---,unassigned,unassigned,unassigned,unassigned,unassigned
1481,MCMPS11---,unassigned,MLFSC11---,unassigned,MMAP-11---,unassigned,MEPSS11---,unassigned
1482,MCLE-10---,unassigned,unassigned,YLAW-2CX--,MMAP-11---,MPH--11---,MCMPS11---,MPREC12---
1483,MCMPS11---,MCH--11---,MPREC11---,MCLE-10---,unassigned,MFOOD11---,MEPSS11---,unassigned
1484,MLTST11C--,MCLE-10--L,ASTA-12---,MCH--11---,MIMCB11--L,MPH--11---,MGRPR11--L,unassigned
1485,unassigned,MCH--11---,MPREC11---,MCMPS11---,YED--1DX-L,unassigned,MATPH12---,unassigned
1486,MCLE-10---,MLFSC11---,MCH--12---,MCMPS11---,MPREC11---,MPH--11---,MGRPR11--L,MCH--11---
1487,MLST-12---,MCH--11---,MPREC11---,unassigned,MINST12C--,MCLE-10---,MGRPR11--L,MTDRF11---
1488,MFOOD11---,unassigned,MVAPH11---,MVAST11---,MCMPS11---,MEVSC11---,MFOM-11---,unassigned
1489,MCLE-10---,MFOOD11---,MLFSC11---,MCMPS11---,MPREC11---,MACLV11---,MLST-12---,unassigned
1490,MCMPS11---,unassigned,MVAPH11---,unassigned,unassigned,MDCF-11---,unassigned,unassigned
1491,MCMPS11---,MCH--11---,MLFSC11---,MPREC11---,unassigned,MCLE-10---,MEPSS11---,unassigned
1492,MCMPS11---,MDRM-11---,YPSYC1AX--,unassigned,MMAP-11---,MCMCC11--L,unassigned,unassigned
1493,MCLE-10---,MCH--11---,MPREC11---,MACLV11---,MTAUT11---,unassigned,MCMPS11---,unassigned
1494,MLTST11C--,unassigned,MCH--12---,MCH--11---,MINST12C--,MPH--11---,MATPH12---,MPREC12---
1495,MFOOD11---,MCH--11---,MLFSC11---,MCMPS11---,MPREC11---,MPH--11---,MEPSS11---,unassigned
1496,MCMPS11---,unassigned,MWPM-11---,MCLE-10---,MEVSC11---,MACLV11FB-,MINST12---,unassigned
1497,unassigned,unassigned,MLFSC11---,MCMPS11---,MTAUT11---,MCLE-10---,MINST12---,MSP--11---
1498,unassigned,MLFSC11---,unassigned,unassigned,MCMPS11---,MFOM-11---,MEPSS11---,unassigned
1499,MCLE-10---,unassigned,ASTA-12---,MMACS12---,MLTST11C--,MPH--11---,MINST12C--,MCH--11---
1500,MCMPS11---,MDRM-11---,MDNC-11--L,unassigned,MEVSC11---,MCLE-10---,MEPSS11---,unassigned
1501,unassigned,MFOOD11---,MWPM-11---,MCMPS11---,MTAUT11---,MEVSC11---,MEPSS11---,unassigned
1502,MLST-12---,MCH--11---,MPREC11---,MCLE-10---,MLTST11C--,MACLV11---,MINST12C--,unassigned
1503,MCLE-10---,MCH--11---,MATPH12---,unassigned,MLTST11C--,MMUOR11S-L,MINST12C--,MTDRF11---
1504,MCMPS11---,MCH--11---,MPREC11---,YLAW-2CX--,unassigned,MPH--11---,MEPSS11---,unassigned
1505,MCMPS11---,MFOOD11---,MLFSC11---,MCH--11---,unassigned,MCLE-10---,MEPSS11---,unassigned
1506,MLTST11C--,MCH--11---,MLFSC11---,MMACS11---,MIMCB11--L,YCPA-1AXE-,MINST12C--,MIMJB11--L
1507,MLTST11C--,unassigned,MATPH12---,unassigned,MINST12C--,MPH--11---,MCALC12---,MCH--11---
1508,MCLE-10---,MCH--11---,MATPH12---,MPREC11---,MINST12C--,MPH--11---,unassigned,unassigned
1509,unassigned,unassigned,MPREC11---,unassigned,MEVSC11---,MACLV11G--,MCMPS11---,unassigned
1510,MFOOD11---,MCH--11---,MLFSC11---,MCMPS11---,unassigned,MCLE-10---,MFOM-11---,unassigned
1511,MCMPS11---,MCLE-10--L,MVAPH11---,MODED11---,MIMCB11--L,MACLV11G--,MEPSS11---,unassigned
1512,unassigned,MCH--11---,MLFSC11---,MCLE-10---,MCMPS11---,MPH--11---,MEPSS11---,unassigned
1513,MCLE-10---,unassigned,MPREC11---,MCH--11---,MLTST11C--,MPH--11---,MINST12C--,unassigned
1514,MBSP-11---,unassigned,MWPM-11---,MCLE-10---,MEVSC11---,MACLV11FB-,MCMPS11---,unassigned
1515,unassigned,MFOOD11---,MWPM-11---,MCMPS11---,MEVSC11---,MCLE-10---,MEFWR10---,unassigned
1516,MLTST11C--,MCH--11---,ASTA-12---,unassigned,MINST12C--,MCMCC11--L,unassigned,unassigned
1517,MCLE-10---,unassigned,ASTA-12---,MMACS11---,MLTST11C--,MPH--11---,MINST12C--,MCH--11---
1518,MCMPS11---,MFOOD11---,MWPM-11---,YLAW-2CX--,MEVSC11---,MCLE-10---,MWH--12---,unassigned
1519,unassigned,MLFSC11---,unassigned,MCMPS11---,unassigned,MFOM-11---,MEPSS11---,unassigned
1520,MCMPS11---,unassigned,MLFSC11---,unassigned,unassigned,MFOM-11---,MEPSS11---,unassigned
1521,MCLE-10---,unassigned,MLFSC11---,MCMPS11---,MINST12---,unassigned,MFOM-11---,MSP--11---
1522,MLTST11C--,MCH--11---,MPREC11---,ACSC-2A---,MINST12C--,MCLE-10---,MGRPR11--L,unassigned
1523,MCMPS11---,MBSP-11---,MPREC11---,MCH--11---,unassigned,MPH--11---,MLST-12---,MPREC12---
1524,MCMPS11---,MCLE-10--L,MPREC11---,unassigned,MIMCB11--L,MAC--11---,MLST-12---,MIMJB11--L
1525,unassigned,MCH--11---,MPREC11---,MCMPS11---,MIMCB11--L,MPH--11---,unassigned,MPREC12---
1526,unassigned,MCH--11---,YLRA-1AX-L,MACLV11---,MCMPS11---,MPH--11---,MLST-12---,MPREC12---
1527,MCMPS11---,MCH--11---,MPREC11---,unassigned,MTAUT11---,MACLV11---,MINST12---,unassigned
1528,MCLE-10---,MLFSC11---,MDNC-11--L,MCMPS11---,MPREC11---,YCPA-1AX-L,MLST-12---,MCH--11---
1529,MACC-12---,MCH--11---,MPREC11---,MCMPS11---,MINST12---,YCPA-1AX-L,MATPH12---,YED--1EX-L
1530,MCMPS11---,MCH--11---,MLFSC11---,MACLV11---,MPREC11H--,MCLE-10---,unassigned,unassigned
1531,MLTST11C--,MCLE-10--L,unassigned,ACSC-2A---,MIMCB11--L,MPH--11---,MINST12C--,MIMJB11--L
1532,MCMPS11---,MEC--12---,MIMG-11---,MCLE-10---,MEVSC11---,MACC-12---,unassigned,unassigned
1533,MCLE-10---,MCH--11---,MPREC11---,YLAW-2CX--,unassigned,MFOOD11---,MCMPS11---,unassigned
1534,MLTST11C--,MCLE-10--L,MTXT-11---,MCH--11---,MIMCB11--L,MPH--11---,MINST12C--,MIMJB11--L
1535,MCMPS11---,MFOOD11---,MLFSC11---,MODED11---,MPGEO12---,MCLE-10---,MFOM-11---,unassigned
1536,MLTST11C--,MCH--11---,ASTA-12---,unassigned,MIMCB11--L,MPH--11---,MGRPR11--L,MIMJB11--L
1537,MCLE-10---,MCMPR11AI-,unassigned,MCMPS11---,unassigned,MPH--11---,MINST12---,MCH--11---
1538,MACC-12---,unassigned,MPREC11---,unassigned,MCMPS11---,MCLE-10---,MEPSS11---,MPREC12---
1539,unassigned,MTDRF11---,MPREC11---,unassigned,unassigned,unassigned,unassigned,MFR--11---
1540,MAC--11---,MMACS11---,MTPOW10---,MEFWR10---,MPHED10B--,YLRA-0AX-L,MFMP-10---,unassigned
1541,unassigned,MSC--10---,MDMD-12D--,MTEAR10---,MPHED10---,MEFWR10---,MFMP-10---,YED--0AX--
1542,unassigned,MPHED10B--,MTEXP10---,MMACS11---,MSC--10---,unassigned,MFMP-10---,MEFWR10---
1543,unassigned,MCMPS10C--,MWBDV10IT-,MMACS11---,MPHED10G--,MAC--11---,MFMP-10C--,MSC--10C--
1544,unassigned,MSP--09---,MPHED10FB-,MCMPS10---,MSC--10---,unassigned,MFMP-10---,unassigned
1545,unassigned,YED--0AX--,MPHED10FB-,MCMPS10---,MSC--10---,unassigned,MSS--10---,unassigned
1546,MFOOD10---,MSC--10---,MWWK-10---,MWPM-10---,MPHED10B--,MTPOW10---,MEFWR10---,unassigned
1547,unassigned,MSC--10C--,MWBDV10IT-,MCMPS10C--,MPHED10G--,YCPA-0AXE-,MFMP-10C--,MFR--09---
1548,MTEXP10---,MCMPR11AI-,unassigned,MEFWR10---,MPHED10B--,MTEAR10--L,MSC--10---,unassigned
1549,MTXT-10---,MSC--10---,unassigned,unassigned,MFOOD10---,MEFWR10---,MFMP-10---,unassigned
1550,unassigned,unassigned,unassigned,MMACS11---,MSC--10---,MMUCB10--L,MEFWR10---,unassigned
1551,unassigned,unassigned,MCMPS10---,MWBDV10IT-,MSC--10---,MTPOW10---,MFMP-10---,unassigned
1552,MTXT-10---,MSC--10---,unassigned,MCLE-10---,MPHED10G--,unassigned,MFMP-10---,MSP--10---
1553,MIDS-0B---,MSC--10---,MDNC-10--L,MMACS11---,MPHED10G--,YCPA-0AX-L,MFMP-10---,MEFWR10---
1554,unassigned,MCMPS10C--,MTPOW10---,MMACS11---,MPHED10B--,YLRA-0AX-L,MFMP-10C--,MSC--10C--
1555,MMUGT10---,MDRM-10---,unassigned,MWPM-10---,MPHED10B--,MFOOD10---,MEFWR10---,unassigned
1556,MFOOD10---,MSC--10---,MTPOW10---,MEFWR10---,MPHED10G--,unassigned,MFMP-10---,MSP--10---
1557,MIDS-0B---,MSC--10---,MADEM10---,unassigned,MFOOD10---,MEFWR10---,MFMP-10---,unassigned
1558,unassigned,MMACS11---,unassigned,MCMPS10C--,unassigned,MMUCB10--L,MFMP-10C--,MSC--10C--
1559,unassigned,MCMPR11AI-,unassigned,MIDS-0C---,MPHED10G--,MFOOD10---,MEFWR10---,MFR--12---
1560,MFOOD10---,MPHED10B--,unassigned,unassigned,MSC--10---,MTPOW10---,MFMP-10---,MEFWR10---
1561,unassigned,MCMPS10C--,MWBDV10IT-,MTEAR10---,MPHED10---,unassigned,MFMP-10C--,MSC--10C--
1562,unassigned,unassigned,MPHED10FB-,YHRA-0AX--,MSC--10---,MFOOD10---,MEFWR10---,unassigned
1563,MTXT-10---,unassigned,MVAPH10---,MEFWR10---,MSC--10---,MMUCB10--L,MFMP-10---,unassigned
1564,unassigned,MSC--10---,MPHED10FB-,YHRA-0AX--,MFOOD10---,MEFWR10---,MFMP-10---,unassigned
1565,MFOOD10---,unassigned,MTPOW10---,MCMPS10---,MPHED10B--,unassigned,MSC--10---,unassigned
1566,MAC--11---,MADEM10---,MDNC-10--L,MCMPS10C--,MPHED10G--,MCLE-10---,MFMP-10C--,MSC--10C--
1567,unassigned,unassigned,MDMD-12D--,MCMPS10---,MPHED10---,MAC--11---,MSC--10---,MFR--10---
1568,MAC--11---,MCMPR11AI-,unassigned,MFMP-10H--,MSC--10---,MTPOW10---,MEFWR10---,MFR--12---
1569,MCLE-10---,MCMPR11AI-,MDMD-12D--,unassigned,MPHED10G--,YCPA-0AX-L,MFMP-10---,MEFWR10---
1570,unassigned,MCMPR11AI-,unassigned,unassigned,MFOOD10---,MAC--11---,MEFWR10---,MFR--12---
1571,unassigned,MSC--10---,MTPOW10---,MEFWR10---,MPHED10---,MFOOD10---,MFMP-10---,YED--0AX--
1572,MMEDD10---,unassigned,MDMD-12D--,MFMP-10H--,MPHED10G--,MEFWR10---,MSC--10---,unassigned
1573,MMUGT10---,MMACS11---,MTEXP10---,MFMP-10H--,MPHED10B--,YLRA-0AX-L,MEFWR10---,unassigned
1574,MFOOD10---,YED--0AX--,MDNC-10--L,MDNTP10---,MPHED10G--,YCPA-0AX-L,MSC--10---,MEFWR10---
1575,MTEXP10---,MMACS11---,unassigned,MFMP-10H--,MPHED10B--,MTPOW10---,MEFWR10---,YED--0BX-L
1576,unassigned,unassigned,MTXT-10---,MEFWR10---,MSC--10---,MFOOD10---,MFMP-10---,unassigned
1577,MTXT-10---,unassigned,MCMPS10---,unassigned,MSC--10---,MMUCB10--L,MFMP-10---,unassigned
1578,unassigned,unassigned,unassigned,MCMPS10---,MSC--10---,unassigned,MFMP-10---,unassigned
1579,MTXT-10---,YED--0AX--,unassigned,MCMPS10---,MFOOD10---,unassigned,MSC--10---,unassigned
1580,MFOOD10---,unassigned,unassigned,MWWK-10---,MSC--10---,MEFWR10---,MFMP-10---,YED--0AX-L
1581,MCLE-10---,unassigned,MLFSC11---,YHRA-0AX--,MSC--10---,MTPOW10---,MEFWR10---,unassigned
1582,unassigned,MCMPS10C--,MPREC11---,MMACS11---,MPHED10---,MCLE-10---,MFMP-10C--,MSC--10C--
1583,MTEXP10---,unassigned,MCMPS10---,MFMP-10H--,MSC--10---,MMUCB10--L,MSS--10---,MFR--10---
1584,unassigned,YED--0AX--,MTEXP10---,MCLE-10---,MSC--10---,MFOOD10---,MFMP-10---,MEFWR10---
1585,MCLE-10---,MPHED10B--,MTPOW10---,MWWK-10---,MSC--10---,unassigned,MEFWR10---,unassigned
1586,MVAST10---,MPHED10B--,MWWK-10---,MEFWR10---,MFOOD10---,unassigned,MSC--10---,unassigned
1587,MTXT-10---,MSC--10---,unassigned,MVAST10---,MMAP-11---,MEFWR10---,MFMP-10---,unassigned
1588,MFOOD10---,MDRM-10---,MVAPH10---,MWPM-10---,MPHED10B--,unassigned,MEFWR10---,unassigned
1589,MMEDD10---,MTDRF10---,unassigned,MFMP-10H--,MPHED10G--,unassigned,MSC--10---,MEFWR10---
1590,MAC--11---,MSC--10---,MTPOW10---,MMACS11---,MPHED10B--,unassigned,MEFWR10---,unassigned
1591,unassigned,MSC--10---,MWWK-10---,MEFWR10---,MPHED10---,MFOOD10---,MFMP-10---,unassigned
1592,unassigned,MPHED10B--,MWWK-10---,MMACS11---,MFOOD10---,MEFWR10---,MFMP-10---,unassigned
1593,unassigned,unassigned,unassigned,MCMPS10---,MSC--10---,unassigned,MFMP-10---,unassigned
1594,unassigned,MMACS11---,MVAPH10---,MCMPS10C--,unassigned,MMUCB10--L,MFMP-10C--,MSC--10C--
1595,MFOOD10---,MSC--10---,unassigned,unassigned,MPHED10B--,MTPOW10---,MEFWR10---,unassigned
1596,unassigned,MCMPS10C--,MWBDV10IT-,MMACS11---,MPHED10B--,unassigned,MFMP-10C--,MFR--12---
1597,unassigned,MSC--10---,MTXT-10---,unassigned,MPHED10G--,MFOOD10---,MFMP-10---,MEFWR10---
1598,MVAST10---,MDRM-10---,unassigned,MIDS-0C---,MPHED10G--,MMUCC10--L,MEFWR10---,MFR--10---
1599,unassigned,MSC--10---,MVAPH10---,MEFWR10---,MFOOD10---,MAC--11---,MFMP-10---,unassigned
1600,MAC--11---,unassigned,MTXT-10---,MFMP-10H--,MPHED10---,MEFWR10---,MSC--10---,MTDRF10---
1601,MTEXP10---,MCMPR11AI-,unassigned,MCMPS10C--,unassigned,unassigned,MFMP-10C--,MFR--10---
1602,MTXT-10---,unassigned,unassigned,MCMPS10---,MSC--10---,unassigned,MFMP-10---,unassigned
1603,unassigned,MCMPS10C--,MWBDV10IT-,MMACS11---,MPHED10---,unassigned,MFMP-10C--,MSC--10C--
1604,unassigned,unassigned,MADEM10---,MCMPS10---,MPHED10---,MAC--11---,MSC--10---,unassigned
1605,MVAST10---,MDRM-10---,unassigned,MCMPS10C--,unassigned,MMUCB10--L,MFMP-10C--,MSC--10C--
1606,unassigned,MCMPS10C--,unassigned,MMACS11---,unassigned,unassigned,MFMP-10C--,MSC--10C--
1607,MFOOD10---,MDRM-10---,MCMPS10---,unassigned,MPHED10G--,YCPA-0AX-L,MFMP-10---,unassigned
1608,unassigned,unassigned,MTPOW10---,unassigned,MSC--10---,MFOOD10---,MEFWR10---,unassigned
1609,MMEDD10---,MMACS11---,unassigned,MFMP-10H--,MPHED10B--,YLRA-0AX-L,MSC--10---,MEFWR10---
1610,unassigned,MSC--10---,unassigned,unassigned,MEVSC11---,MCLE-10---,MEFWR10---,MFR--10---
1611,MTXT-10---,MSC--10---,MTPOW10---,MEFWR10---,MPHED10G--,MMUCC10--L,MFMP-10---,unassigned
1612,MMEDD10---,unassigned,MDNC-10--L,MFMP-10H--,MFOOD10---,MEFWR10---,MSC--10---,MSP--10---
1613,MTXT-10---,MSC--10---,MDMD-12D--,MTEAR10---,MPHED10---,unassigned,MEFWR10---,unassigned
1614,MTEXP10---,MMACS11---,MSP--11---,MCMPS10C--,MPHED10---,unassigned,MFMP-10C--,MSC--10C--
1615,MAC--11---,unassigned,MTEXP10---,MIDS-0C---,MSC--10---,MMUCB10--L,MFMP-10---,MEFWR10---
1616,MMEDD10---,MDRM-10---,unassigned,MCMPS10---,MSC--10---,unassigned,unassigned,unassigned
1617,MVAST10---,MMACS11---,unassigned,MFMP-10H--,MPHED10G--,MAC--11---,MEFWR10---,unassigned
1618,unassigned,MSC--10---,MCMPS10---,MWBDV10IT-,MPHED10---,MTEAR10--L,MFMP-10---,unassigned
1619,MTEXP10---,MCMPR11AI-,unassigned,MEFWR10---,MPHED10B--,MTEAR10--L,MFMP-10---,unassigned
1620,MFOOD10---,MCMPS10C--,unassigned,MMACS11---,unassigned,MMUCB10--L,MFMP-10C--,MSC--10C--
1621,unassigned,MMACS11---,MTEXP10---,MCMPS10C--,MPHED10---,unassigned,MFMP-10C--,MSC--10C--
1622,MVAST10---,MCMPS10C--,unassigned,MMACS11---,MPHED10---,MFOOD10---,MFMP-10C--,MSC--10C--
1623,MMUGT10---,MSC--10---,unassigned,MCMPS10---,MFOOD10---,MMUCB10--L,MFMP-10---,unassigned
1624,unassigned,unassigned,MPHED10FB-,MWPM-10---,MSC--10---,MEFWR10---,MSS--10---,unassigned
1625,MIDS-0B---,MMACS11---,unassigned,MCMPS10---,MPHED10G--,MMUOR10S-L,MFMP-10---,MFR--10---
1626,MTEXP10---,MSC--10---,MCMPS10---,MMACS11---,MPHED10B--,unassigned,MFMP-10---,unassigned
1627,MFOOD10---,MMACS11---,unassigned,MFMP-10H--,MPHED10---,unassigned,MEFWR10---,MFR--10---
1628,unassigned,MPHED10B--,MVAPH10---,MWBDV10IT-,MSC--10---,MFOOD10---,MFMP-10---,MEFWR10---
1629,unassigned,MSC--10C--,MTPOW10---,MCMPS10C--,unassigned,MMUCB10--L,MFMP-10C--,unassigned
1630,MMUGT10---,MSC--10---,MTXT-10---,MFMP-10H--,MPHED10G--,MVAST10---,MEFWR10---,unassigned
1631,MTEXP10---,MPHED10B--,unassigned,MCMPS10---,MFOOD10---,unassigned,MSC--10---,unassigned
1632,MFOOD10---,unassigned,unassigned,MEFWR10---,MPHED10G--,MTPOW10---,MSC--10---,MSP--10---
1633,MAC--11---,MSC--10---,MWBDV10IT-,MCMPS10---,MPHED10G--,YLRA-0AX-L,MFMP-10---,MTDRF10---
1634,unassigned,MCMPR11AI-,unassigned,unassigned,MPHED10---,MEFWR10---,MFMP-10---,YED--0AX-L
1635,MCLE-10---,MCH--11---,unassigned,MWBDV10IT-,MPHED10---,MTEAR10--L,MEFWR10---,MFR--10---
1636,MMEDD10---,MSC--10---,unassigned,MIDS-0C---,MPHED10---,MAC--11---,MFMP-10---,MEFWR10---
1637,unassigned,MSC--10---,MCMPS10---,MWWK-10---,MPHED10B--,MFOOD10---,MFMP-10---,unassigned
1638,unassigned,MSC--10---,unassigned,MVAST10---,MPHED10G--,MCLE-10---,MEFWR10---,MFR--10---
1639,unassigned,MMACS11---,MVAPH10---,MEFWR10---,MPHED10---,unassigned,MFMP-10---,unassigned
1640,unassigned,MMACS11---,MVAPH10---,MFMP-10H--,MPHED10---,MEFWR10---,MSC--10---,unassigned
1641,unassigned,MPHED10B--,unassigned,YPR--0BX--,MFOOD10---,MVAST10---,MEFWR10---,unassigned
1642,MTEXP10---,MMACS11---,unassigned,MCLE-10---,MPHED10G--,MTEAR10--L,MSC--10---,MEFWR10---
1643,unassigned,MADEM10---,MTEXP10---,MCMPS10C--,MPHED10B--,MTEAR10--L,MFMP-10C--,MSC--10C--
1644,unassigned,MCMPS10C--,unassigned,MMACS11---,MPHED10B--,MTPOW10---,MFMP-10C--,MFR--10---
1645,MCLE-10---,MCMPR11AI-,unassigned,MFMP-10H--,MPHED10B--,unassigned,MEFWR10---,unassigned
1646,unassigned,MCMPS10C--,MTEXP10---,MMACS11---,MPHED10B--,MTPOW10---,MFMP-10C--,MSC--10C--
1647,MTEXP10---,MSC--10C--,MTPOW10---,MCMPS10C--,unassigned,MMUCB10--L,MFMP-10C--,unassigned
1648,MAC--11---,MCMPS10C--,MWBDV10IT-,MMACS11---,MPHED10B--,unassigned,MFMP-10C--,MSC--10C--
1649,MFOOD10---,unassigned,unassigned,MCMPS10---,MSC--10---,MAC--11---,MFMP-10---,unassigned
1650,MVAST10---,unassigned,unassigned,MCMPS10---,MPHED10G--,MMUCB10--L,MSC--10---,YED--0AX-L
1651,MAC--11---,MSC--10---,MWBDV10IT-,MEFWR10---,MPHED10G--,MFOOD10---,MFMP-10---,unassigned
1652,unassigned,unassigned,MCMPS10---,unassigned,MSC--10---,unassigned,MFMP-10---,unassigned
1653,unassigned,MSC--10---,unassigned,MFMP-10H--,MFOOD10---,MAC--11---,MEFWR10---,MFR--12---
1654,MFOOD10---,MSC--10---,unassigned,unassigned,MPHED10G--,MCLE-10---,MFMP-10---,MEFWR10---
1655,MTEXP10---,MMACS11---,MWBDV10IT-,MCMPS10---,MPHED10B--,unassigned,MFMP-10---,unassigned
1656,MTEXP10---,MMACS11---,MWBDV10IT-,MCMPS10---,MPHED10B--,MTEAR10--L,MSC--10---,unassigned
1657,unassigned,MDRM-10---,MWBDV10IT-,MCMPS10C--,MPHED10G--,MDCF-10---,MFMP-10C--,MSC--10C--
1658,unassigned,MSC--10---,MCMPS10---,unassigned,MPHED10G--,unassigned,MFMP-10---,MFR--10---
1659,MAC--11---,MBSP-11---,unassigned,MWPM-10---,MFOOD10---,MEFWR10---,MSC--10---,unassigned
1660,MMUGT10---,unassigned,MVAPH10---,MCMPS10---,MPHED10B--,unassigned,MSC--10---,MTDRF10---
1661,unassigned,MMACS11---,MTEXP10---,MFMP-10H--,MPHED10B--,MTEAR10--L,MEFWR10---,unassigned
1662,unassigned,YED--0AX--,MPHED10FB-,MCMPS10---,MSC--10---,MTPOW10---,MSS--10---,unassigned
1663,MFOOD10---,unassigned,MCMPS10---,MWBDV10IT-,MSC--10---,MAC--11---,MFMP-10---,unassigned
1664,MIDS-0B---,unassigned,MWBDV10IT-,MCMPS10---,MPHED10---,YCPA-0AXE-,MSC--10---,MTDRF10---
1665,unassigned,MPHED10B--,MTEXP10---,MEFWR10---,MSC--10---,MFOOD10---,MFMP-10---,unassigned
1666,MMUGT10---,MCMPS10C--,MPREC11---,unassigned,MPHED10---,MMUOR10S-L,MFMP-10C--,MSC--10C--
1667,unassigned,MMACS11---,unassigned,MCMPS10C--,MPHED10B--,MFOOD10---,MFMP-10C--,MSC--10C--
1668,MAC--11---,MPHED10B--,unassigned,MWBDV10IT-,MFOOD10---,MEFWR10---,MFMP-10---,unassigned
1669,unassigned,MCMPS10C--,MTPOW10---,MTEAR10---,unassigned,unassigned,MFMP-10C--,MSC--10C--
1670,unassigned,unassigned,MLFSC11---,unassigned,MSC--10---,MMUCB10--L,MEFWR10---,MSP--10---
1671,unassigned,unassigned,MTPOW10---,unassigned,MSC--10---,MMUCB10--L,MFMP-10---,MEFWR10---
1672,MTXT-10---,MDRM-10---,unassigned,MCMPS10---,unassigned,unassigned,MSS--10---,unassigned
1673,unassigned,unassigned,MPHED10FB-,MWPM-10---,MSC--10---,MTPOW10---,MEFWR10---,unassigned
1674,unassigned,MMACS11---,MVAPH10---,MEFWR10---,MPHED10---,unassigned,MFMP-10---,unassigned
1675,MFOOD10---,unassigned,unassigned,MFMP-10H--,MMAP-11---,MEFWR10---,MSC--10---,MFR--09---
1676,MTXT-10---,YED--0AX--,unassigned,unassigned,MSC--10---,MMUCB10--L,MEFWR10---,unassigned
1677,MTEXP10---,MSC--10---,MTPOW10---,unassigned,MPHED10B--,MFOOD10---,MFMP-10---,MEFWR10---
1678,MMUGT10---,MSC--10C--,MWBDV10IT-,MCMPS10C--,MPHED10---,unassigned,MFMP-10C--,unassigned
1679,unassigned,MCMPS10C--,MDMD-12D--,MMACS11---,MPHED10---,unassigned,MFMP-10C--,MFR--10---
1680,unassigned,MSC--10---,MVAPH10---,unassigned,MPHED10G--,YCPA-0AX-L,MEFWR10---,MSP--10---
1681,MMEDD10---,MSC--10C--,MWWK-10---,MCMPS10C--,MPHED10---,unassigned,MFMP-10C--,MTDRF10---
1682,MIDS-0B---,MSC--10---,MADEM10---,MEFWR10---,MPHED10G--,unassigned,MFMP-10---,unassigned
1683,unassigned,MSC--10---,MCMPS10---,unassigned,MFOOD10---,MVAST10---,MFMP-10---,unassigned
1684,unassigned,MSC--10---,MWWK-10---,MCMPS10---,MPHED10B--,MTPOW10---,MFMP-10---,YED--0BX-L
1685,MFOOD10---,unassigned,MPHED10FB-,MCMPS10---,MSC--10---,MWPM-11---,MSS--10---,unassigned
1686,MMEDD10---,MCMPS10C--,MTXT-10---,unassigned,MPHED10---,unassigned,MFMP-10C--,MSC--10C--
1687,unassigned,MSC--10---,MPHED10FB-,YHRA-0AX--,MFOOD10---,MEFWR10---,MFMP-10---,unassigned
1688,MTEXP10---,MMACS11---,unassigned,MCMPS10C--,unassigned,MMUCB10--L,MFMP-10C--,MSC--10C--
1689,MMUGT10---,MSC--10---,MTEXP10---,MMACS11---,MPHED10B--,unassigned,MEFWR10---,unassigned
1690,MMEDD10---,unassigned,MCMPS10---,MWPM-10---,MPHED10B--,MFOOD10---,MSC--10---,unassigned
1691,MFOOD10---,MSC--10---,unassigned,MCMPS10---,MPHED10G--,MDCF-10---,MFMP-10---,MFR--10---
1692,MMEDD10---,MPHED10B--,MWWK-10---,MCMPS10---,MSC--10---,unassigned,MFMP-10---,MSP--10---
1693,MTXT-10---,MSC--10---,unassigned,MSC--09---,MPHED10G--,unassigned,MFMP-10---,MEFWR10---
1694,MMUGT10---,MSC--10---,MVAPH10---,unassigned,MPHED10G--,MMUCC10--L,MEFWR10---,unassigned
1695,MIDS-0B---,MSC--10---,MDNC-10--L,MEFWR10---,MFOOD10---,MDCF-10---,MFMP-10---,unassigned
1696,MFOOD10---,MSC--10---,MCMPS10---,unassigned,MPHED10B--,MAC--11---,MFMP-10---,unassigned
1697,YPA--0CX--,MSC--10---,MVAPH10---,MCMPS10---,MPHED10G--,YCPA-0AX-L,MFMP-10---,unassigned
1698,MAC--11---,MBSP-11---,MPREC11---,unassigned,MMAP-11---,MPH--11---,MSC--10---,unassigned
1699,unassigned,MDRM-10---,unassigned,MWBDV10IT-,MFOOD10---,MEFWR10---,MFMP-10---,unassigned
