Student,Block 0,Block 1,Block 2,Block 3,Block 4,Block 5,Block 6,Block 7
1249,unassigned,unassigned,WOODWORK 12 (Room 101),ACTIVE LIVING 12 (Room Gym),CAREER LIFE EDUCATION 10 (Room 205A),FOOD STUDIES 12 (Room 206),unassigned,LEARNING STRATEGIES 12 (Room A-3)
1250,CRIMINOLOGY 12 (Room 205B),DRAMA 12 (Room A-1),ENVIRONMENTAL SCIENCE 12 - CLI (Room 211),unassigned,ENGLISH FIRST PEOPLES 12 Year (Room A-2),unassigned,PRE-CALCULUS 12 (Room 210),unassigned
1251,unassigned,unassigned,ENVIRONMENTAL SCIENCE 12 - CLI (Room 211),PHYSICS 12 (Room 227),ENGLISH FIRST PEOPLES 12 (Room 208),SOCIAL JUSTICE 12 (Room 121),PHYSICS 11 (Room 219),LEARNING STRATEGIES 12 (Room A-3)
1252,unassigned,TEXTILES 12 (Room 206),FOOD STUDIES 12 (Room 206),AUTOMOTIVE TECHNOLOGY 12 (Room 102),CHEMISTRY 12 (Room 219),ANATOMY AND PHYSIOLOGY 12 (Room 226),PRE-CALCULUS 12 (Room 221),unassigned
1253,CROSS TRAINING 12 (Room Gym),ENGINEERING 12,PHYSICS 12 (Room 216),ENGLISH STUDIES 12 CHALLENGE (Room 222),CHEMISTRY 12 (Room 219),CALCULUS 12 (Room 210),PRE-CALCULUS 12 (Room 221),unassigned
1254,unassigned,unassigned,FOOD STUDIES 12 (Room 206),unassigned,AP STATISTICS 12 (Room 207A),AP CALCULUS AB 12 external cre (Room 214),unassigned,unassigned
1255,unassigned,unassigned,unassigned,FOUNDATIONS OF MATHEMATICS 11 (Room 122),ENGLISH FIRST PEOPLES 12 (Room 208),unassigned,unassigned,unassigned
1256,DRAFTING 12 (Room 105),unassigned,PHYSICS 12 (Room 216),ENGLISH STUDIES 12 CHALLENGE (Room 222),CHEMISTRY 12 (Room 219),ANATOMY AND PHYSIOLOGY 12 (Room 226),PRE-CALCULUS 12 (Room 221),COMMUNITY LEADERSHIP 12 Linear (Room 123)
1257,unassigned,unassigned,LAW STUDIES 12 (Room 122),ENGLISH STUDIES 12 CHALLENGE (Room 222),CHEMISTRY 12 (Room 219),AP CALCULUS AB 12 external cre (Room 214),AP COMPUTER SCIENCE A 12 (Room 203),unassigned
1258,unassigned,unassigned,FOOD STUDIES 12 (Room 206),ENGLISH STUDIES 12 CHALLENGE (Room 222),COMPARATIVE CULTURES 12 (Room 123),ANATOMY AND PHYSIOLOGY 12 (Room 226),PHYSICAL GEOGRAPHY 12 (Room 207B),unassigned
1259,unassigned,TEXTILES 12 (Room 206),unassigned,ENGLISH STUDIES 12 CHALLENGE (Room 222),AP STATISTICS 12 (Room 207A),AP CALCULUS AB 12 external cre (Room 214),unassigned,unassigned
1260,unassigned,unassigned,unassigned,LITERARY STUDIES 12 (Room 122),AP ENGLISH LITERATURE & COMPOS (Room 205B),AP CALCULUS AB 12 external cre (Room 214),PHYSICS 11 (Room 219),unassigned
1261,unassigned,SPOKEN LANGUAGE 11 (Room 205A),CONTEMPORARY INDIGENOUS STUDIE (Room 207B),ACTIVE LIVING 12 (Room Gym),ENGLISH FIRST PEOPLES 12 Year (Room A-2),CALCULUS 12 (Room 210),PRE-CALCULUS 12 (Room 221),unassigned
1262,unassigned,unassigned,PRE-CALCULUS 11 (Room 106),FOUNDATIONS OF MATHEMATICS 11 (Room 122),3D ANIMATION 12 (Room 114),ANATOMY AND PHYSIOLOGY 12 (Room 226),COMPUTER SCIENCE 11 (Room 203),unassigned
1263,unassigned,unassigned,unassigned,LITERARY STUDIES 12 (Room 122),AP ENGLISH LITERATURE & COMPOS (Room 205B),ANATOMY AND PHYSIOLOGY 12 (Room 226),PRE-CALCULUS 12 (Room 221),COMMUNITY LEADERSHIP 12 Linear (Room 123)
1264,unassigned,unassigned,PHYSICS 12 (Room 216),ENGLISH STUDIES 12 CHALLENGE (Room 222),CHEMISTRY 12 (Room 219),AP CALCULUS AB 12 external cre (Room 214),AP COMPUTER SCIENCE A 12 (Room 203),unassigned
1265,unassigned,DRAMA 12 (Room A-1),FOOD STUDIES 12 (Room 206),ACTIVE LIVING 12 (Room Gym),AUTOMOTIVE TECHNOLOGY 12 (Room 102),ENGLISH STUDIES 12 (Room A-7),PRE-CALCULUS 12 (Room 221),unassigned
1266,unassigned,ENGINEERING 12,ENVIRONMENTAL SCIENCE 12 - CLI (Room 211),PHYSICS 12 (Room 227),CHEMISTRY 12 (Room 219),CALCULUS 12 (Room 210),unassigned,unassigned
1267,PHOTOGRAPHY 11 (Room 113),MEDIA DESIGN 12 (Room 114),LAW STUDIES 12 (Room 122),unassigned,3D ANIMATION 12 (Room 114),20th CENTURY WORLD HISTORY 12 (Room A-3),ART STUDIO 12,unassigned
1268,unassigned,unassigned,unassigned,PHYSICS 12 (Room 227),ENGLISH STUDIES 12 (Room A-7),CALCULUS 12 (Room 210),PHYSICS 11 (Room 219),unassigned
1269,unassigned,ELL Academic Literacy 11 (Room 205A),unassigned,PHYSICS 12 (Room 227),CHEMISTRY 12 (Room 219),ANATOMY AND PHYSIOLOGY 12 (Room 226),CHEMISTRY 11 (Room 211),unassigned
1270,ENTREPRENEURSHIP 12 (Room 209),DRAMA 12 (Room A-1),unassigned,20th CENTURY WORLD HISTORY 12 (Room 121),ENGLISH FIRST PEOPLES 12 Year (Room A-2),CALCULUS 12 (Room 210),PRE-CALCULUS 12 (Room 221),unassigned
1271,DRAFTING 12 (Room 105),unassigned,PHYSICS 12 (Room 216),ACTIVE LIVING 12 (Room Gym),CHEMISTRY 12 (Room 219),ANATOMY AND PHYSIOLOGY 12 (Room 227),PRE-CALCULUS 12 (Room 221),unassigned
1272,unassigned,unassigned,PHYSICS 12 (Room 216),ENGLISH STUDIES 12 CHALLENGE (Room 222),CHEMISTRY 12 (Room 219),AP CALCULUS AB 12 external cre (Room 214),PHYSICS 11 (Room 219),COMMUNITY LEADERSHIP 12 Linear (Room 123)
1273,PHYSICS 11 (Room 225),ELL Academic Literacy 11 (Room 205A),unassigned,unassigned,ENGLISH FIRST PEOPLES 12 Year (Room A-2),ANATOMY AND PHYSIOLOGY 12 (Room 227),CHEMISTRY 11 (Room 211),unassigned
1274,PSYCHOLOGY 11 (Room A-2),unassigned,CRIMINOLOGY 12 (Room A-2),FOUNDATIONS OF MATHEMATICS 11 (Room 122),unassigned,ENGLISH STUDIES 12 (Room A-7),unassigned,unassigned
1275,DANCE TECHNIQUE AND PERFORMANC (Room Studio),FRENCH 12 (Room 107),ENVIRONMENTAL SCIENCE 12 - CLI (Room 211),LIFE SCIENCES 11 (Room 219),COMPARATIVE CULTURES 12 (Room 123),unassigned,TEXTILES 12 (Room 206),unassigned
1276,AUTOMOTIVE TECHNOLOGY 11 (Room 102),PRE-CALCULUS 11 (Room 106),LAW STUDIES 12 (Room 122),FOOD STUDIES 11 (Room 206),COMPARATIVE CULTURES 12 (Room 123),COMPOSITION 11 (Room 207A),PHYSICS 11 (Room 219),unassigned
1277,PHYSICS 11 (Room 225),CAREER LIFE EDUCATION 10 (Room 122),LITERARY STUDIES 11 Challenge (Room 208),CONTEMPORARY INDIGENOUS STUDIE (Room 107),AP STATISTICS 12 (Room 207A),COMPUTER SCIENCE 12 (Room 203),CHEMISTRY 11 (Room 211),unassigned
1278,LIFE SCIENCES 11 (Room 227),unassigned,PRE-CALCULUS 11 (Room 106),PHYSICS 11 (Room 211),unassigned,COMPOSITION 11 (Room 207A),CHEMISTRY 11 (Room 211),unassigned
1279,PHYSICS 11 (Room 225),PRE-CALCULUS 11 (Room 106),CONTEMPORARY INDIGENOUS STUDIE (Room 207B),unassigned,ENGINEERING 11,COMPOSITION 11 (Room 207A),COMPUTER SCIENCE 11 (Room 203),unassigned
1280,PHYSICS 11 (Room 225),ENGINEERING 11,ACCOUNTING 11 (Room 205A),FRENCH 10 (Room 123),CAREER LIFE EDUCATION 10 (Room 205A),COMPOSITION 11 (Room 207A),EXPLORATIONS IN SOCIAL STUDIES (Room 121),COMMUNITY LEADERSHIP 11 Linear (Room 123)
1281,LIFE SCIENCES 11 (Room 227),EXPLORATIONS IN SOCIAL STUDIES (Room 121),FRENCH 10 (Room 122),PRE-CALCULUS 11 (Room 210),CAREER LIFE EDUCATION 10 (Room 205A),COMPOSITION 11 (Room 207A),CHEMISTRY 11 (Room 211),COMMUNITY LEADERSHIP 11 Linear (Room 123)
1282,LIFE SCIENCES 11 (Room 227),PRE-CALCULUS 11 (Room 106),LAW STUDIES 12 (Room 122),SPANISH 11 (Room 208),AUTOMOTIVE TECHNOLOGY 11 (Room 102),COMPOSITION 11 (Room 207A),CHEMISTRY 11 (Room 211),COMMUNITY LEADERSHIP 11 Linear (Room 123)
1283,PHYSICS 11 (Room 225),PRE-CALCULUS 11 (Room 106),CONTEMPORARY INDIGENOUS STUDIE (Room 207B),DRAFTING 11 (Room 105),CAREER LIFE EDUCATION 10 (Room 205A),COMPOSITION 11 (Room 207A),CHEMISTRY 11 (Room 211),unassigned
1284,FRENCH 11 (Room 209),EXPLORATIONS IN SOCIAL STUDIES (Room 121),CONTEMPORARY INDIGENOUS STUDIE (Room 207B),LIFE SCIENCES 11 (Room 219),unassigned,COMPOSITION 11 (Room 207A),CHEMISTRY 11 (Room 211),unassigned
1285,CRIMINOLOGY 12 (Room 205B),TEXTILES 11 (Room 206),ENVIRONMENTAL SCIENCE 11 (Room 226),unassigned,CAREER LIFE EDUCATION 10 (Room 205A),COMPOSITION 11 (Room 207A),unassigned,unassigned
1286,LIFE SCIENCES 11 (Room 227),MEDIA DESIGN 11 (Room 114),PRE-CALCULUS 11 (Room 106),unassigned,unassigned,unassigned,EXPLORATIONS IN SOCIAL STUDIES (Room 121),unassigned
1287,PHYSICS 11 (Room 225),PRE-CALCULUS 11 (Room 106),LITERARY STUDIES 11 Challenge (Room 208),CONTEMPORARY INDIGENOUS STUDIE (Room 107),AP STATISTICS 12 (Room 207A),unassigned,CHEMISTRY 11 (Room 211),unassigned
1288,COMPOSITION 11 (Room 222),DRAMA 11 (Room A-1),ENVIRONMENTAL SCIENCE 11 (Room 226),FOOD STUDIES 11 (Room 206),unassigned,ACTIVE LIVING 11 Girls (Room Gym),EXPLORATIONS IN SOCIAL STUDIES (Room 121),unassigned
1289,LIFE SCIENCES 11 (Room 227),unassigned,unassigned,FOUNDATIONS OF MATHEMATICS 11 (Room 122),unassigned,COMPOSITION 11 (Room 207A),EXPLORATIONS IN SOCIAL STUDIES (Room 121),unassigned
1290,LIFE SCIENCES 11 (Room 227),unassigned,unassigned,FOUNDATIONS OF MATHEMATICS 11 (Room 122),unassigned,COMPOSITION 11 (Room 207A),EXPLORATIONS IN SOCIAL STUDIES (Room 121),unassigned
1291,AUTOMOTIVE TECHNOLOGY 11 (Room 102),unassigned,ENVIRONMENTAL SCIENCE 11 (Room 226),FOUNDATIONS OF MATHEMATICS 11 (Room 122),CAREER LIFE EDUCATION 10 (Room 205A),COMPOSITION 11 (Room 207A),CRIMINOLOGY 12 (Room 205B),unassigned
1292,CROSS TRAINING 11 (Room Gym),MEDIA DESIGN 11 (Room 114),PRE-CALCULUS 11 (Room 106),unassigned,unassigned,COMPOSITION 11 (Room 207A),unassigned,unassigned
1293,PHYSICS 11 (Room 225),PRE-CALCULUS 11 (Room 106),LITERARY STUDIES 11 Challenge (Room 208),CONTEMPORARY INDIGENOUS STUDIE (Room 107),AP STATISTICS 12 (Room 207A),ECONOMICS 12 (Room 208),CHEMISTRY 11 (Room 211),unassigned
1294,LIFE SCIENCES 11 (Room 227),YOGA FOR MINDFULNESS 11 (Room Gym),PRE-CALCULUS 11 (Room 106),PHYSICS 11 (Room 211),COMPARATIVE CULTURES 12 (Room 123),COMPOSITION 11 (Room 207A),CHEMISTRY 11 (Room 211),unassigned
1295,PHYSICS 11 (Room 225),PRE-CALCULUS 11 (Room 106),LAW STUDIES 12 (Room 208),unassigned,unassigned,COMPOSITION 11 (Room 207A),CHEMISTRY 11 (Room 211),unassigned
1296,LIFE SCIENCES 11 (Room 227),unassigned,CONTEMPORARY INDIGENOUS STUDIE (Room 207B),FOUNDATIONS OF MATHEMATICS 11 (Room 122),ACTIVE LIVING 11 Football (Room Gym),COMPOSITION 11 (Room 207A),unassigned,unassigned
1297,MEDIA DESIGN 11 (Room 114),EXPLORATIONS IN SOCIAL STUDIES (Room 121),PRE-CALCULUS 11 (Room 106),unassigned,COMPARATIVE CULTURES 12 (Room 123),COMPOSITION 11 (Room 207A),CHEMISTRY 11 (Room 211),unassigned
1298,LIFE SCIENCES 11 (Room 227),CAREER LIFE EDUCATION 10 (Room 122),LITERARY STUDIES 11 Challenge (Room 208),CONTEMPORARY INDIGENOUS STUDIE (Room 107),AP STATISTICS 12 (Room 207A),unassigned,CHEMISTRY 11 (Room 211),unassigned
1299,FRENCH 11 (Room 209),unassigned,PRE-CALCULUS 11 (Room 106),unassigned,unassigned,COMPOSITION 11 (Room 207A),unassigned,unassigned
1300,PHYSICS 11 (Room 225),WOODWORK 11 (Room 101),unassigned,AUTOMOTIVE TECHNOLOGY 11 (Room 102),CAREER LIFE EDUCATION 10 (Room 205A),COMPOSITION 11 (Room 207A),EXPLORATIONS IN SOCIAL STUDIES (Room 121),unassigned
1301,unassigned,PRE-CALCULUS 11 (Room 106),LAW STUDIES 12 (Room 208),LEARNING STRATEGIES 11 (Room 207B),unassigned,COMPOSITION 11 (Room 207A),CHEMISTRY 11 (Room 211),unassigned
1302,LIFE SCIENCES 11 (Room 227),PRE-CALCULUS 11 (Room 106),LITERARY STUDIES 11 Challenge (Room 208),CONTEMPORARY INDIGENOUS STUDIE (Room 107),CAREER LIFE EDUCATION 10 (Room 205A),COMPUTER SCIENCE 11 (Room 203),CHEMISTRY 11 (Room 211),unassigned
1303,AUTOMOTIVE TECHNOLOGY 11 (Room 102),CAREER LIFE EDUCATION 10 (Room 122),ENVIRONMENTAL SCIENCE 11 (Room 226),FOOD STUDIES 11 (Room 206),ACTIVE LIVING 11 Football (Room Gym),COMPOSITION 11 (Room 207A),unassigned,unassigned
1304,FRENCH 11 (Room 209),CAREER LIFE EDUCATION 10 (Room 122),ENVIRONMENTAL SCIENCE 11 (Room 226),unassigned,ACTIVE LIVING 11 Football (Room Gym),COMPOSITION 11 (Room 207A),unassigned,unassigned
1305,LIFE SCIENCES 11 (Room 227),unassigned,CRIMINOLOGY 12 (Room A-2),unassigned,unassigned,COMPOSITION 11 (Room 207A),unassigned,unassigned
1306,PHYSICS 11 (Room 225),PRE-CALCULUS 11 (Room 106),CONTEMPORARY INDIGENOUS STUDIE (Room 207B),unassigned,unassigned,COMPOSITION 11 (Room 207A),CHEMISTRY 11 (Room 211),unassigned
1307,COMPOSITION 11 (Room 222),EXPLORATIONS IN SOCIAL STUDIES (Room 121),PRE-CALCULUS 11 (Room 106),unassigned,CAREER LIFE EDUCATION 10 (Room 205A),unassigned,CHEMISTRY 11 (Room 211),unassigned
1308,PHYSICS 11 (Room 225),PRE-CALCULUS 11 (Room 106),LITERARY STUDIES 11 Challenge (Room 208),FOOD STUDIES 11 (Room 206),AUTOMOTIVE TECHNOLOGY 11 (Room 102),CHEMISTRY 11 (Room 223),COMPUTER SCIENCE 11 (Room 203),unassigned
1309,COMPOSITION 11 (Room 222),MEDIA DESIGN 11 (Room 114),ACCOUNTING 11 (Room 205A),PRE-CALCULUS 11 (Room 210),unassigned,CHEMISTRY 11 (Room 223),EXPLORATIONS IN SOCIAL STUDIES (Room 121),unassigned
1310,LIFE SCIENCES 11 (Room 227),CAREER LIFE EDUCATION 10 (Room 122),LITERARY STUDIES 11 Challenge (Room 208),CONTEMPORARY INDIGENOUS STUDIE (Room 107),AP STATISTICS 12 (Room 207A),CHEMISTRY 11 (Room 223),PHYSICS 11 (Room 219),unassigned
1311,COMPOSITION 11 (Room 222),PRE-CALCULUS 11 (Room 106),ACCOUNTING 11 (Room 205A),LIFE SCIENCES 11 (Room 219),CAREER LIFE EDUCATION 10 (Room 205A),CHEMISTRY 11 (Room 223),EXPLORATIONS IN SOCIAL STUDIES (Room 121),unassigned
1312,COMPOSITION 11 (Room 222),FRENCH 11 (Room 107),LAW STUDIES 12 (Room 208),PRE-CALCULUS 11 (Room 210),CAREER LIFE EDUCATION 10 (Room 205A),CHEMISTRY 11 (Room 223),PHYSICS 11 (Room 219),COMMUNITY LEADERSHIP 11 Linear (Room 123)
1313,PHYSICS 11 (Room 225),CAREER LIFE EDUCATION 10 (Room 122),LITERARY STUDIES 11 Challenge (Room 208),CONTEMPORARY INDIGENOUS STUDIE (Room 107),AP STATISTICS 12 (Room 207A),CHEMISTRY 11 (Room 223),COMPUTER SCIENCE 12 (Room 203),COMMUNITY LEADERSHIP 11 Linear (Room 123)
1314,COMPOSITION 11 (Room 222),PRE-CALCULUS 11 (Room 106),LAW STUDIES 12 (Room 208),ACTIVE LIVING 11 (Room Gym),AP STATISTICS 12 (Room 207A),SPANISH 11 (Room 205B),PHYSICS 11 (Room 219),unassigned
1315,COMPOSITION 11 (Room 222),COMPUTER PROGRAMMING 11 AI and (Room 203),LIFE SCIENCES 11 (Room 216),PRE-CALCULUS 11 (Room 210),unassigned,CHEMISTRY 11 (Room 223),PHYSICS 11 (Room 219),COMMUNITY LEADERSHIP 11 Linear (Room 123)
1316,COMPOSITION 11 (Room 222),PRE-CALCULUS 11 (Room 106),unassigned,FOOD STUDIES 11 (Room 206),ACTIVE LIVING 11 Football (Room Gym),CHEMISTRY 11 (Room 223),unassigned,unassigned
1317,COMPOSITION 11 (Room 222),CAREER LIFE EDUCATION 10 (Room 122),ENVIRONMENTAL SCIENCE 11 (Room 226),FOOD STUDIES 11 (Room 206),ACTIVE LIVING 11 Football (Room Gym),WORKPLACE MATHEMATICS 11 (Room 123),unassigned,unassigned
1318,COMPOSITION 11 (Room 222),PRE-CALCULUS 11 (Room 106),LAW STUDIES 12 (Room 208),AUTOMOTIVE TECHNOLOGY 11 (Room 102),CAREER LIFE EDUCATION 10 (Room 205A),unassigned,PHYSICS 11 (Room 219),unassigned
1319,COMPOSITION 11 (Room 222),unassigned,LAW STUDIES 12 (Room 208),unassigned,CAREER LIFE EDUCATION 10 (Room 205A),ANATOMY AND PHYSIOLOGY 12 (Room 227),PHYSICS 11 (Room 219),unassigned
1320,COMPOSITION 11 (Room 222),unassigned,ENVIRONMENTAL SCIENCE 11 (Room 226),FOOD STUDIES 11 (Room 206),CAREER LIFE EDUCATION 10 (Room 205A),OUTDOOR EDUCATION 11 (Room Gym),PHYSICAL GEOGRAPHY 12 (Room 207B),unassigned
1321,COMPOSITION 11 (Room 222),PRE-CALCULUS 11 (Room 106),LIFE SCIENCES 11 (Room 216),FOOD STUDIES 11 (Room 206),unassigned,CHEMISTRY 11 (Room 223),SOCIAL JUSTICE 12 (Room 209),unassigned
1322,COMPOSITION 11 (Room 222),PRE-CALCULUS 11 (Room 106),ACCOUNTING 11 (Room 205A),unassigned,CAREER LIFE EDUCATION 10 (Room 205A),unassigned,PHYSICS 11 (Room 219),COMMUNITY LEADERSHIP 11 Linear (Room 123)
1323,COMPOSITION 11 (Room 222),unassigned,LIFE SCIENCES 11 (Room 216),PHYSICS 11 (Room 211),CAREER LIFE EDUCATION 10 (Room 205A),CHEMISTRY 11 (Room 223),PHYSICAL GEOGRAPHY 12 (Room 207B),COMMUNITY LEADERSHIP 11 Linear (Room 123)
1324,LIFE SCIENCES 11 (Room 227),PRE-CALCULUS 11 (Room 106),LITERARY STUDIES 11 Challenge (Room 208),CONTEMPORARY INDIGENOUS STUDIE (Room 107),unassigned,CHEMISTRY 11 (Room 223),PHYSICS 11 (Room 219),unassigned
1325,COMPOSITION 11 (Room 222),TEXTILES 11 (Room 206),LIFE SCIENCES 11 (Room 216),unassigned,CAREER LIFE EDUCATION 10 (Room 205A),WORKPLACE MATHEMATICS 11 (Room 123),EXPLORATIONS IN SOCIAL STUDIES (Room 121),unassigned
1326,COMPOSITION 11 (Room 222),PRE-CALCULUS 11 (Room 106),ENVIRONMENTAL SCIENCE 11 (Room 226),ACTIVE LIVING 11 (Room Gym),unassigned,unassigned,EXPLORATIONS IN SOCIAL STUDIES (Room 121),unassigned
1327,COMPOSITION 11 (Room 222),PRE-CALCULUS 11 (Room 106),unassigned,DRAFTING 11 (Room 105),COMPARATIVE CULTURES 12 (Room 123),CHEMISTRY 11 (Room 223),PHYSICS 11 (Room 219),unassigned
1328,COMPOSITION 11 (Room 222),unassigned,ENVIRONMENTAL SCIENCE 11 (Room 226),FOOD STUDIES 11 (Room 206),CAREER LIFE EDUCATION 10 (Room 205A),WORKPLACE MATHEMATICS 10 (Room 107),unassigned,LEARNING STRATEGIES 11 (Room A-3)
1329,COMPOSITION 11 (Room 222),DANCE CONDITIONING 11,LAW STUDIES 12 (Room 208),PRE-CALCULUS 11 (Room 210),unassigned,CHEMISTRY 11 (Room 223),SOCIAL JUSTICE 12 (Room 209),COMMUNITY LEADERSHIP 11 Linear (Room 123)
1330,unassigned,TEXTILES 12 (Room 206),INSTRUMENTAL MUSIC 11: GUITAR (Room 119),EFP WRITING 10 (Room A-7),unassigned,FOOD STUDIES 11 (Room 206),SOCIAL STUDIES 10 (Room 107),unassigned
1331,COMPOSITION 11 (Room 222),PRE-CALCULUS 11 (Room 106),ENVIRONMENTAL SCIENCE 11 (Room 226),LIFE SCIENCES 11 (Room 219),CAREER LIFE EDUCATION 10 (Room 205A),CHEMISTRY 11 (Room 223),unassigned,unassigned
1332,PRE-CALCULUS 11 (Room 123),CAREER LIFE EDUCATION 10 (Room 122),ACCOUNTING 11 (Room 205A),CONTEMPORARY INDIGENOUS STUDIE (Room 107),CHEMISTRY 12 (Room 219),CHEMISTRY 11 (Room 223),PHYSICS 11 (Room 219),COMMUNITY LEADERSHIP 11 Linear (Room 123)
1333,COMPOSITION 11 (Room 222),unassigned,LIFE SCIENCES 11 (Room 216),unassigned,unassigned,ACTIVE LIVING 11 Girls (Room Gym),unassigned,unassigned
1334,COMPOSITION 11 (Room 222),DRAMA 11 (Room A-1),PRE-CALCULUS 11 (Room 106),SPANISH 11 (Room 208),unassigned,CHEMISTRY 11 (Room 223),SOCIAL JUSTICE 12 (Room 209),unassigned
1335,COMPOSITION 11 (Room 222),PRE-CALCULUS 11 (Room 106),LAW STUDIES 12 (Room 208),SPANISH 11 (Room 208),unassigned,CHEMISTRY 11 (Room 223),PHYSICS 11 (Room 219),unassigned
1336,COMPOSITION 11 (Room 222),PRE-CALCULUS 11 (Room 106),LAW STUDIES 12 (Room 208),FOOD STUDIES 11 (Room 206),CAREER LIFE EDUCATION 10 (Room 205A),ANATOMY AND PHYSIOLOGY 12 (Room 227),PHYSICS 11 (Room 219),LEARNING STRATEGIES 11 (Room A-3)
1337,COMPOSITION 11 (Room 222),CAREER LIFE EDUCATION 10 (Room 122),INTRODUCTORY SPANISH 11 (Room 123),unassigned,ACTIVE LIVING 11 Football (Room Gym),WORKPLACE MATHEMATICS 11 (Room 123),EXPLORATIONS IN SOCIAL STUDIES (Room 121),unassigned
1338,COMPOSITION 11 (Room 222),PRE-CALCULUS 11 (Room 106),LIFE SCIENCES 11 (Room 216),PHYSICS 11 (Room 211),unassigned,CHEMISTRY 11 (Room 223),EXPLORATIONS IN SOCIAL STUDIES (Room 121),COMMUNITY LEADERSHIP 11 Linear (Room 123)
1339,COMPOSITION 11 (Room 222),PRE-CALCULUS 11 (Room 106),LAW STUDIES 12 (Room 208),PHYSICS 11 (Room 211),CAREER LIFE EDUCATION 10 (Room 205A),unassigned,COMPUTER SCIENCE 12 (Room 203),unassigned
1340,COMPOSITION 11 (Room 222),CAREER LIFE EDUCATION 10 (Room 122),ENVIRONMENTAL SCIENCE 11 (Room 226),FOOD STUDIES 11 (Room 206),ACTIVE LIVING 11 Football (Room Gym),PRE-CALCULUS 11 (Room 208),unassigned,unassigned
1341,COMPOSITION 11 (Room 222),PRE-CALCULUS 11 (Room 106),unassigned,ACTIVE LIVING 12 (Room Gym),CAREER LIFE EDUCATION 10 (Room 205A),20th CENTURY WORLD HISTORY 12 (Room A-3),EXPLORATIONS IN SOCIAL STUDIES (Room 121),unassigned
1342,MARKETING AND PROMOTION 11 (Room 209),COMPOSITION 11 (Room 209),ENVIRONMENTAL SCIENCE 11 (Room 226),FOUNDATIONS OF MATHEMATICS 11 (Room 122),unassigned,unassigned,EXPLORATIONS IN SOCIAL STUDIES (Room 121),LEARNING STRATEGIES 11 (Room A-3)
1343,unassigned,COMPOSITION 11 (Room 209),INTRODUCTORY SPANISH 11 (Room 123),FOUNDATIONS OF MATHEMATICS 11 (Room 122),unassigned,unassigned,DANCE FOUNDATIONS 11 (Room Studio),unassigned
1344,unassigned,COMPOSITION 11 (Room 209),ART STUDIO 11,unassigned,unassigned,ACTIVE LIVING 11 Girls (Room Gym),TEXTILES 11 (Room 206),unassigned
1345,PHYSICS 11 (Room 225),PRE-CALCULUS 11 (Room 106),LITERARY STUDIES 11 Challenge (Room 208),CONTEMPORARY INDIGENOUS STUDIE (Room 107),CAREER LIFE EDUCATION 10 (Room 205A),CHEMISTRY 11 (Room 223),COMPUTER SCIENCE 12 (Room 203),unassigned
1346,PHYSICS 11 (Room 225),COMPOSITION 11 (Room 209),PRE-CALCULUS 11 HONOURS (Room 210),AUTOMOTIVE TECHNOLOGY 11 (Room 102),CAREER LIFE EDUCATION 10 (Room 205A),CHEMISTRY 11 (Room 223),CRIMINOLOGY 12 (Room 205B),unassigned
1347,LIFE SCIENCES 11 (Room 227),COMPOSITION 11 (Room 209),unassigned,FOUNDATIONS OF MATHEMATICS 11 (Room 122),unassigned,unassigned,EXPLORATIONS IN SOCIAL STUDIES (Room 121),unassigned
1348,unassigned,COMPOSITION 11 (Room 209),LIFE SCIENCES 11 (Room 216),FOUNDATIONS OF MATHEMATICS 11 (Room 122),unassigned,unassigned,TEXTILES 11 (Room 206),unassigned
1349,COMPOSITION 11 (Room 123),CAREER LIFE EDUCATION 10 (Room 122),LAW STUDIES 12 (Room 208),FOOD STUDIES 11 (Room 206),unassigned,ANATOMY AND PHYSIOLOGY 12 (Room 227),unassigned,unassigned
1350,COMPOSITION 11 (Room 123),CAREER LIFE EDUCATION 10 (Room 122),PRE-CALCULUS 11 (Room 106),FOOD STUDIES 11 (Room 206),COMPARATIVE CULTURES 12 (Room 123),CHEMISTRY 11 (Room 223),CRIMINOLOGY 12 (Room 205B),unassigned
1351,COMPOSITION 11 (Room 123),CAREER LIFE EDUCATION 10 (Room 122),CONTEMPORARY INDIGENOUS STUDIE (Room 207B),PHYSICS 11 (Room 211),unassigned,ANATOMY AND PHYSIOLOGY 12 (Room 227),unassigned,unassigned
1352,unassigned,COMPOSITION 11 (Room 209),LIFE SCIENCES 11 (Room 216),FOUNDATIONS OF MATHEMATICS 11 (Room 122),unassigned,unassigned,EXPLORATIONS IN SOCIAL STUDIES (Room 121),unassigned
1353,PSYCHOLOGY 11 (Room A-2),CAREER LIFE EDUCATION 10 (Room 122),LIFE SCIENCES 11 (Room 216),FOUNDATIONS OF MATHEMATICS 11 (Room 122),LITERARY STUDIES 11 Challenge (Room 205B),SPANISH 10 (Room 205B),unassigned,unassigned
1354,COMPOSITION 11 (Room 123),CAREER LIFE EDUCATION 10 (Room 122),LIFE SCIENCES 11 (Room 216),FOOD STUDIES 11 (Room 206),unassigned,20th CENTURY WORLD HISTORY 12 (Room A-3),TEXTILES 11 (Room 206),unassigned
1355,PSYCHOLOGY 11 (Room A-2),COMPOSITION 11 (Room 209),LIFE SCIENCES 11 (Room 216),PRE-CALCULUS 11 (Room 210),unassigned,20th CENTURY WORLD HISTORY 12 (Room A-3),CRIMINOLOGY 12 (Room 205B),unassigned
