id,grade,course,description,alternate
1204,11,MDRM-12---,DRAMA 12,True
1204,11,MENFP12---,ENGLISH FIRST PEOPLES 12,False
1204,11,MFOOD12---,FOOD STUDIES 12,False
1204,11,MIMCB12--L,INSTRUMENTAL MUSIC 12: CONCERT BAND LINEAR,False
1204,11,MIMJB12--L,INSTRUMENTAL MUSIC 12: JAZZ BAND LINEAR,False
1204,11,MODED12---,OUTDOOR EDUCATION 12,False
1204,11,MPREC12---,PRE-CALCULUS 12,False
1204,11,MTDRF12---,DRAFTING 12,True
1204,11,YCPA-2AX-L,COMMUNITY LEADERSHIP 12 Linear,False
1204,11,YED--2FX-L,SCHOLARSHIP PREPARATION 12 LINEAR,False
1205,11,MCALC12---,CALCULUS 12,False
1205,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1205,11,MCMPR11AI-,COMPUTER PROGRAMMING 11 AI and Games,False
1205,11,MENFP12---,ENGLISH FIRST PEOPLES 12,False
1205,11,MENR-12---,ENGINEERING 12,False
1205,11,MGRPR12--L,GRAPHIC PRODUCTION 12 LINEAR,False
1205,11,MMACS12---,COMPUTER SCIENCE 12,False
1205,11,MPH--12---,PHYSICS 12,False
1205,11,MPREC12---,PRE-CALCULUS 12,False
1205,11,MTDRF12---,DRAFTING 12,False
1205,11,MTROB12--L,ROBOTICS 12 LINEAR,False
1205,11,MVAST12---,ART STUDIO 12,True
1206,11,ACSC-2A---,AP COMPUTER SCIENCE A 12,False
1206,11,APHM-12---,AP PHYSICS C (MECHANICS) 12 external credential,False
1206,11,MATPH12---,ANATOMY AND PHYSIOLOGY 12,False
1206,11,MCALC12---,CALCULUS 12,False
1206,11,MCH--12---,CHEMISTRY 12,False
1206,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1206,11,MCMPR12AI-,COMPUTER PROGRAMMING 12 AI and Games,True
1206,11,MEC--12---,ECONOMICS 12,False
1206,11,MENST12C--,ENGLISH STUDIES 12 CHALLENGE,False
1206,11,MPREC12H--,PRE-CALCULUS 12 HONOURS,False
1206,11,YED--2FX-L,SCHOLARSHIP PREPARATION 12 LINEAR,False
1206,11,YPSYC1AX--,PSYCHOLOGY 11,True
1207,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1207,11,MCMCL12---,COMPARATIVE CULTURES 12,False
1207,11,MDNTP12---,DANCE TECHNIQUE AND PERFORMANCE 12,False
1207,11,MENST12---,ENGLISH STUDIES 12,False
1207,11,MFR--12---,FRENCH 12,False
1207,11,MLST-12---,LAW STUDIES 12,False
1207,11,MPREC12H--,PRE-CALCULUS 12 HONOURS,False
1207,11,MSP--12---,SPANISH 12,False
1207,11,YLAW-2CX--,CRIMINOLOGY 12,False
1208,11,ACAL-12---,AP CALCULUS AB 12 external credential,False
1208,11,APHM-12---,AP PHYSICS C (MECHANICS) 12 external credential,True
1208,11,MCALC12---,CALCULUS 12,True
1208,11,MCH--12---,CHEMISTRY 12,False
1208,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1208,11,MEC--12---,ECONOMICS 12,False
1208,11,MENST12C--,ENGLISH STUDIES 12 CHALLENGE,False
1208,11,MLST-12---,LAW STUDIES 12,False
1208,11,MMUOR12S-L,INSTRUMENTAL MUSIC: ORCHESTRA 12 Strings Linear,False
1208,11,MPH--12---,PHYSICS 12,False
1208,11,MPREC12H--,PRE-CALCULUS 12 HONOURS,False
1208,11,MTDRF12---,DRAFTING 12,False
1208,11,MTROB12--L,ROBOTICS 12 LINEAR,False
1208,11,YED--2DX-L,PEER TUTORING 12 LINEAR,False
1209,11,AELC-12---,AP ENGLISH LITERATURE & COMPOSITION 12,False
1209,11,MATPH12---,ANATOMY AND PHYSIOLOGY 12,False
1209,11,MCALC12---,CALCULUS 12,False
1209,11,MCH--12---,CHEMISTRY 12,False
1209,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1209,11,MCMCC12--L,CHORAL MUSIC 12: CONCERT CHOIR Linear,False
1209,11,MEC--12---,ECONOMICS 12,True
1209,11,MEVSC12C--,ENVIRONMENTAL SCIENCE 12 - CLIMATE CHANGE,True
1209,11,MIMCB12--L,INSTRUMENTAL MUSIC 12: CONCERT BAND LINEAR,False
1209,11,MIMJB12--L,INSTRUMENTAL MUSIC 12: JAZZ BAND LINEAR,False
1209,11,MLTST12---,LITERARY STUDIES 12,False
1209,11,MPREC12---,PRE-CALCULUS 12,False
1210,11,MACLV12G--,ACTIVE LIVING 12 Girls,False
1210,11,MBSP-11---,INTRODUCTORY SPANISH 11,False
1210,11,MCALC12---,CALCULUS 12,True
1210,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1210,11,MDCF-12---,DANCE FOUNDATIONS 12,False
1210,11,MDNC-12--L,DANCE 12: CHOREOGRAPHY Linear,False
1210,11,MDNCM12--L,DANCE COMPANY 12 Linear,False
1210,11,MEC--12---,ECONOMICS 12,True
1210,11,MENFP12---,ENGLISH FIRST PEOPLES 12,False
1210,11,MENT-12---,ENTREPRENEURSHIP 12,False
1210,11,MEVSC12C--,ENVIRONMENTAL SCIENCE 12 - CLIMATE CHANGE,False
1210,11,MPREC12---,PRE-CALCULUS 12,False
1210,11,YCPA-2AX-L,COMMUNITY LEADERSHIP 12 Linear,False
1211,11,MATPH12---,ANATOMY AND PHYSIOLOGY 12,False
1211,11,MCALC12---,CALCULUS 12,False
1211,11,MCH--12---,CHEMISTRY 12,False
1211,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1211,11,MENR-12---,ENGINEERING 12,False
1211,11,MENST12C--,ENGLISH STUDIES 12 CHALLENGE,False
1211,11,MLFSC11---,LIFE SCIENCES 11,False
1211,11,MMACS12---,COMPUTER SCIENCE 12,False
1211,11,MPH--12---,PHYSICS 12,False
1211,11,MTDRF12---,DRAFTING 12,True
1212,11,MACLV12---,ACTIVE LIVING 12,False
1212,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1212,11,MENFP12---,ENGLISH FIRST PEOPLES 12,False
1212,11,MEVSC12C--,ENVIRONMENTAL SCIENCE 12 - CLIMATE CHANGE,True
1212,11,MFOM-11---,FOUNDATIONS OF MATHEMATICS 11,False
1212,11,MFOOD12---,FOOD STUDIES 12,False
1212,11,MTAUT12---,AUTOMOTIVE TECHNOLOGY 12,False
1212,11,MTDRF12---,DRAFTING 12,True
1212,11,YHRA-2AX--,CROSS TRAINING 12,False
1212,11,YLAW-2CX--,CRIMINOLOGY 12,False
1212,11,YPSYC1AX--,PSYCHOLOGY 11,False
1213,11,MACLV12---,ACTIVE LIVING 12,True
1213,11,MCALC12---,CALCULUS 12,False
1213,11,MCH--11---,CHEMISTRY 11,False
1213,11,MCH--12---,CHEMISTRY 12,False
1213,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1213,11,MENFP12---,ENGLISH FIRST PEOPLES 12,False
1213,11,MENR-12---,ENGINEERING 12,False
1213,11,MPH--12---,PHYSICS 12,False
1213,11,MTAUT12---,AUTOMOTIVE TECHNOLOGY 12,False
1213,11,MTDRF12---,DRAFTING 12,True
1213,11,MTEAD12---,ENGINE AND DRIVETRAIN 12,False
1213,11,MTROB12--L,ROBOTICS 12 LINEAR,False
1214,11,AELC-12---,AP ENGLISH LITERATURE & COMPOSITION 12,False
1214,11,MATPH12---,ANATOMY AND PHYSIOLOGY 12,False
1214,11,MCALC12---,CALCULUS 12,False
1214,11,MCH--12---,CHEMISTRY 12,False
1214,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1214,11,MEC--12---,ECONOMICS 12,True
1214,11,MIMCB12--L,INSTRUMENTAL MUSIC 12: CONCERT BAND LINEAR,False
1214,11,MIMJB12--L,INSTRUMENTAL MUSIC 12: JAZZ BAND LINEAR,False
1214,11,MLST-12---,LAW STUDIES 12,False
1214,11,MLTST12---,LITERARY STUDIES 12,False
1214,11,MPH--12---,PHYSICS 12,True
1214,11,MPREC12---,PRE-CALCULUS 12,False
1214,11,YED--2FX-L,SCHOLARSHIP PREPARATION 12 LINEAR,False
1215,11,MATPH12---,ANATOMY AND PHYSIOLOGY 12,False
1215,11,MCH--12---,CHEMISTRY 12,False
1215,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1215,11,MENFP12---,ENGLISH FIRST PEOPLES 12,False
1215,11,MENST12---,ENGLISH STUDIES 12,False
1215,11,MTXT-12---,TEXTILES 12,True
1215,11,YED--2FX-L,SCHOLARSHIP PREPARATION 12 LINEAR,False
1215,11,YPSYC1AX--,PSYCHOLOGY 11,False
1216,11,ACAL-12---,AP CALCULUS AB 12 external credential,False
1216,11,MAC--11---,ACCOUNTING 11,False
1216,11,MCALC12---,CALCULUS 12,True
1216,11,MCH--12---,CHEMISTRY 12,False
1216,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1216,11,MENST12---,ENGLISH STUDIES 12,False
1216,11,MLST-12---,LAW STUDIES 12,True
1216,11,MPH--12---,PHYSICS 12,False
1216,11,MPREC12H--,PRE-CALCULUS 12 HONOURS,False
1217,11,APHM-12---,AP PHYSICS C (MECHANICS) 12 external credential,False
1217,11,ASTA-12---,AP STATISTICS 12,False
1217,11,MCALC12---,CALCULUS 12,False
1217,11,MCH--12---,CHEMISTRY 12,False
1217,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1217,11,MCMPR12AI-,COMPUTER PROGRAMMING 12 AI and Games,True
1217,11,MENST12---,ENGLISH STUDIES 12,False
1217,11,MFOOD12---,FOOD STUDIES 12,True
1217,11,MLST-12---,LAW STUDIES 12,True
1217,11,MPREC12---,PRE-CALCULUS 12,False
1217,11,MTROB12---,ROBOTICS 12,False
1217,11,MTROB12--L,ROBOTICS 12 LINEAR,False
1217,11,YED--2FX-L,SCHOLARSHIP PREPARATION 12 LINEAR,False
1218,11,MFR--12---,FRENCH 12,False
1218,11,MLFSC11---,LIFE SCIENCES 11,False
1218,11,MODED12---,OUTDOOR EDUCATION 12,False
1218,11,MSJ--12---,SOCIAL JUSTICE 12,True
1218,11,MVAPH11---,PHOTOGRAPHY 11,True
1218,11,YPSYC1AX--,PSYCHOLOGY 11,False
1219,11,AELC-12---,AP ENGLISH LITERATURE & COMPOSITION 12,False
1219,11,MATPH12---,ANATOMY AND PHYSIOLOGY 12,False
1219,11,MCH--12---,CHEMISTRY 12,False
1219,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1219,11,MCMCL12---,COMPARATIVE CULTURES 12,False
1219,11,MLTST12---,LITERARY STUDIES 12,False
1219,11,MPH--11---,PHYSICS 11,True
1219,11,MPREC12---,PRE-CALCULUS 12,False
1219,11,MSP--12---,SPANISH 12,False
1219,11,YLAW-2CX--,CRIMINOLOGY 12,True
1219,11,YPSYC1AX--,PSYCHOLOGY 11,False
1220,11,MATPH12---,ANATOMY AND PHYSIOLOGY 12,False
1220,11,MCALC12---,CALCULUS 12,False
1220,11,MCH--12---,CHEMISTRY 12,False
1220,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1220,11,MCMCC12--L,CHORAL MUSIC 12: CONCERT CHOIR Linear,False
1220,11,MENFP12---,ENGLISH FIRST PEOPLES 12,False
1220,11,MFOOD12---,FOOD STUDIES 12,False
1220,11,MIMG-12---,INSTRUMENTAL MUSIC 12: GUITAR,False
1220,11,MMEDD12---,MEDIA DESIGN 12,True
1220,11,MPH--12---,PHYSICS 12,False
1220,11,YLAW-2CX--,CRIMINOLOGY 12,True
1221,11,ACAL-12---,AP CALCULUS AB 12 external credential,False
1221,11,MACLV12G--,ACTIVE LIVING 12 Girls,True
1221,11,MCH--12---,CHEMISTRY 12,False
1221,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1221,11,MENST12C--,ENGLISH STUDIES 12 CHALLENGE,False
1221,11,MFOOD12---,FOOD STUDIES 12,False
1221,11,MMUOR12S-L,INSTRUMENTAL MUSIC: ORCHESTRA 12 Strings Linear,False
1221,11,MPH--12---,PHYSICS 12,False
1221,11,MPREC12H--,PRE-CALCULUS 12 HONOURS,False
1221,11,MTDRF12---,DRAFTING 12,False
1221,11,MTXT-12---,TEXTILES 12,False
1222,11,APHM-12---,AP PHYSICS C (MECHANICS) 12 external credential,False
1222,11,MCALC12---,CALCULUS 12,False
1222,11,MCH--11---,CHEMISTRY 11,False
1222,11,MCH--12---,CHEMISTRY 12,True
1222,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1222,11,MDMD-12D--,3D ANIMATION 12,False
1222,11,MENST12---,ENGLISH STUDIES 12,False
1222,11,MMEDD12---,MEDIA DESIGN 12,False
1222,11,MMUOR12S-L,INSTRUMENTAL MUSIC: ORCHESTRA 12 Strings Linear,False
1222,11,MPH--12---,PHYSICS 12,True
1222,11,MPREC12---,PRE-CALCULUS 12,False
1222,11,YCPA-2AX-L,COMMUNITY LEADERSHIP 12 Linear,False
1222,11,YLAW-2CX--,CRIMINOLOGY 12,False
1223,11,MATPH12---,ANATOMY AND PHYSIOLOGY 12,False
1223,11,MCALC12---,CALCULUS 12,False
1223,11,MCH--12---,CHEMISTRY 12,False
1223,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1223,11,MDRM-12---,DRAMA 12,False
1223,11,MENST12---,ENGLISH STUDIES 12,False
1223,11,MFOOD12---,FOOD STUDIES 12,False
1223,11,MPGEO12---,PHYSICAL GEOGRAPHY 12,False
1223,11,MPREC12---,PRE-CALCULUS 12,False
1223,11,YPA--2CX--,YOGA FOR MINDFULNESS 12,True
1224,11,MATPH12---,ANATOMY AND PHYSIOLOGY 12,False
1224,11,MCALC12---,CALCULUS 12,False
1224,11,MCH--12---,CHEMISTRY 12,False
1224,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1224,11,MDNC-12--L,DANCE 12: CHOREOGRAPHY Linear,False
1224,11,MDNCM12--L,DANCE COMPANY 12 Linear,False
1224,11,MDNCN12---,DANCE CONDITIONING 12,True
1224,11,MENST12---,ENGLISH STUDIES 12,False
1224,11,MPH--12---,PHYSICS 12,False
1224,11,MPREC12---,PRE-CALCULUS 12,False
1224,11,MSP--12---,SPANISH 12,False
1224,11,MTXT-12---,TEXTILES 12,True
1224,11,MVAST12---,ART STUDIO 12,False
1224,11,YED--2FX-L,SCHOLARSHIP PREPARATION 12 LINEAR,False
1225,11,MATPH12---,ANATOMY AND PHYSIOLOGY 12,False
1225,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1225,11,MDNC-12--L,DANCE 12: CHOREOGRAPHY Linear,False
1225,11,MDNCM12--L,DANCE COMPANY 12 Linear,False
1225,11,MDNTP12---,DANCE TECHNIQUE AND PERFORMANCE 12,False
1225,11,MENFP12--Y,ENGLISH FIRST PEOPLES 12 Year,False
1225,11,MFOOD12---,FOOD STUDIES 12,False
1225,11,MVAST12---,ART STUDIO 12,False
1225,11,YESFL1CX--,ELL Academic Literacy 11,False
1226,11,AELC-12---,AP ENGLISH LITERATURE & COMPOSITION 12,False
1226,11,ASTA-12---,AP STATISTICS 12,False
1226,11,MCALC12---,CALCULUS 12,False
1226,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1226,11,MFR--12---,FRENCH 12,True
1226,11,MLFSC11---,LIFE SCIENCES 11,False
1226,11,MLTST12---,LITERARY STUDIES 12,False
1226,11,MPH--12---,PHYSICS 12,False
1226,11,MPREC12---,PRE-CALCULUS 12,False
1226,11,YLAW-2CX--,CRIMINOLOGY 12,True
1227,11,MACLV12G--,ACTIVE LIVING 12 Girls,True
1227,11,MDRM-12---,DRAMA 12,True
1227,11,MENST12---,ENGLISH STUDIES 12,False
1227,11,MLFSC11---,LIFE SCIENCES 11,False
1227,11,MPREC11---,PRE-CALCULUS 11,False
1227,11,MVAST12---,ART STUDIO 12,False
1228,11,AELC-12---,AP ENGLISH LITERATURE & COMPOSITION 12,False
1228,11,MATPH12---,ANATOMY AND PHYSIOLOGY 12,True
1228,11,MCALC12---,CALCULUS 12,False
1228,11,MCH--12---,CHEMISTRY 12,False
1228,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1228,11,MLFSC11---,LIFE SCIENCES 11,True
1228,11,MLTST12---,LITERARY STUDIES 12,False
1228,11,MPH--12---,PHYSICS 12,False
1228,11,MPREC12H--,PRE-CALCULUS 12 HONOURS,False
1228,11,MTAUT12---,AUTOMOTIVE TECHNOLOGY 12,False
1228,11,MTDRF12---,DRAFTING 12,True
1228,11,YCPA-2AX-L,COMMUNITY LEADERSHIP 12 Linear,False
1228,11,YED--2DX-L,PEER TUTORING 12 LINEAR,False
1228,11,YED--2FX-L,SCHOLARSHIP PREPARATION 12 LINEAR,False
1228,11,YPSYC1AX--,PSYCHOLOGY 11,False
1229,11,MATPH12---,ANATOMY AND PHYSIOLOGY 12,False
1229,11,MCH--12---,CHEMISTRY 12,False
1229,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1229,11,MENST12---,ENGLISH STUDIES 12,False
1229,11,MPH--12---,PHYSICS 12,False
1229,11,MPREC12---,PRE-CALCULUS 12,False
1229,11,MSP--12---,SPANISH 12,False
1229,11,MVAPH12---,PHOTOGRAPHY 12,True
1230,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1230,11,MENST12---,ENGLISH STUDIES 12,False
1230,11,MFOOD12---,FOOD STUDIES 12,False
1230,11,MLST-12---,LAW STUDIES 12,False
1230,11,MSJ--12---,SOCIAL JUSTICE 12,False
1230,11,MVAPH11---,PHOTOGRAPHY 11,False
1230,11,YED--2CX--,LEARNING STRATEGIES 12,False
1231,11,MATPH12---,ANATOMY AND PHYSIOLOGY 12,False
1231,11,MCH--12---,CHEMISTRY 12,False
1231,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1231,11,MCMCL12---,COMPARATIVE CULTURES 12,False
1231,11,MDNC-12--L,DANCE 12: CHOREOGRAPHY Linear,False
1231,11,MDNCM12--L,DANCE COMPANY 12 Linear,False
1231,11,MDNCN12---,DANCE CONDITIONING 12,True
1231,11,MDNTP12---,DANCE TECHNIQUE AND PERFORMANCE 12,False
1231,11,MENST12---,ENGLISH STUDIES 12,False
1231,11,MFOM-11---,FOUNDATIONS OF MATHEMATICS 11,False
1231,11,MTXT-12---,TEXTILES 12,False
1232,11,MCH--11---,CHEMISTRY 11,True
1232,11,MCLC-12---,CAREER LIFE CONNECTIONS,False
1232,11,MDRM-12---,DRAMA 12,True
1232,11,MENST12---,ENGLISH STUDIES 12,False
1232,11,MFOM-11---,FOUNDATIONS OF MATHEMATICS 11,False
1232,11,MFOOD12---,FOOD STUDIES 12,False
1232,11,YED--2CX--,LEARNING STRATEGIES 12,False
1233,11,MACLV12---,ACTIVE LIVING 12,False
1233,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1233,11,MENFP12---,ENGLISH FIRST PEOPLES 12,False
1233,11,MENR-12---,ENGINEERING 12,True
1233,11,MENT-12---,ENTREPRENEURSHIP 12,True
1233,11,MPH--11---,PHYSICS 11,False
1233,11,MPH--12---,PHYSICS 12,False
1233,11,MPREC12---,PRE-CALCULUS 12,False
1233,11,MTDRF12---,DRAFTING 12,False
1233,11,MWWK-12---,WOODWORK 12,False
1233,11,YHRA-2AX--,CROSS TRAINING 12,False
1234,11,MCALC12---,CALCULUS 12,False
1234,11,MCH--12---,CHEMISTRY 12,False
1234,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1234,11,MENFP12---,ENGLISH FIRST PEOPLES 12,False
1234,11,MMACS11---,COMPUTER SCIENCE 11,False
1234,11,MPH--12---,PHYSICS 12,False
1234,11,MPREC12H--,PRE-CALCULUS 12 HONOURS,False
1234,11,MWH--12---,20th CENTURY WORLD HISTORY 12,False
1235,11,AELC-12---,AP ENGLISH LITERATURE & COMPOSITION 12,False
1235,11,MACLV12G--,ACTIVE LIVING 12 Girls,True
1235,11,MCH--12---,CHEMISTRY 12,False
1235,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1235,11,MDRM-12---,DRAMA 12,False
1235,11,MLTST12---,LITERARY STUDIES 12,False
1235,11,MPH--12---,PHYSICS 12,False
1235,11,MPREC12---,PRE-CALCULUS 12,False
1235,11,MSJ--12---,SOCIAL JUSTICE 12,False
1235,11,MTXT-12---,TEXTILES 12,True
1235,11,YED--2FX-L,SCHOLARSHIP PREPARATION 12 LINEAR,False
1235,11,YLAW-2CX--,CRIMINOLOGY 12,False
1236,11,MATPH12---,ANATOMY AND PHYSIOLOGY 12,False
1236,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1236,11,MDNC-12--L,DANCE 12: CHOREOGRAPHY Linear,False
1236,11,MDNCM12--L,DANCE COMPANY 12 Linear,False
1236,11,MDNCN12---,DANCE CONDITIONING 12,False
1236,11,MENST12---,ENGLISH STUDIES 12,False
1236,11,MPREC12---,PRE-CALCULUS 12,False
1236,11,MTXT-12---,TEXTILES 12,False
1236,11,YLRA-2AX-L,ATHLETIC LEADERSHIP 12 Linear,False
1237,11,MCALC12---,CALCULUS 12,False
1237,11,MCH--12---,CHEMISTRY 12,False
1237,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1237,11,MEC--12---,ECONOMICS 12,False
1237,11,MENST12C--,ENGLISH STUDIES 12 CHALLENGE,False
1237,11,MPH--12---,PHYSICS 12,False
1237,11,MPREC12---,PRE-CALCULUS 12,False
1237,11,MTAUT12---,AUTOMOTIVE TECHNOLOGY 12,False
1237,11,MVAPH11---,PHOTOGRAPHY 11,False
1237,11,YLRA-2AX-L,ATHLETIC LEADERSHIP 12 Linear,False
1238,11,MCALC12---,CALCULUS 12,False
1238,11,MCH--12---,CHEMISTRY 12,False
1238,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1238,11,MENR-12---,ENGINEERING 12,False
1238,11,MENST12---,ENGLISH STUDIES 12,False
1238,11,MPGEO12---,PHYSICAL GEOGRAPHY 12,False
1238,11,MTAUT12---,AUTOMOTIVE TECHNOLOGY 12,False
1238,11,MTROB12--L,ROBOTICS 12 LINEAR,False
1239,11,ACAL-12---,AP CALCULUS AB 12 external credential,False
1239,11,ACSC-2A---,AP COMPUTER SCIENCE A 12,False
1239,11,APHM-12---,AP PHYSICS C (MECHANICS) 12 external credential,False
1239,11,ASTA-12---,AP STATISTICS 12,False
1239,11,MAC--11---,ACCOUNTING 11,False
1239,11,MATPH12---,ANATOMY AND PHYSIOLOGY 12,True
1239,11,MCH--12---,CHEMISTRY 12,False
1239,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1239,11,MENST12C--,ENGLISH STUDIES 12 CHALLENGE,False
1239,11,MGRPR12--L,GRAPHIC PRODUCTION 12 LINEAR,False
1239,11,MIMG-12---,INSTRUMENTAL MUSIC 12: GUITAR,True
1239,11,MPREC12H--,PRE-CALCULUS 12 HONOURS,False
1239,11,YED--2DX-L,PEER TUTORING 12 LINEAR,False
1239,11,YED--2FX-L,SCHOLARSHIP PREPARATION 12 LINEAR,False
1239,11,YLRA-2AX-L,ATHLETIC LEADERSHIP 12 Linear,False
1240,11,MAC--11---,ACCOUNTING 11,False
1240,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1240,11,MCMCL12---,COMPARATIVE CULTURES 12,False
1240,11,MDRM-12---,DRAMA 12,False
1240,11,MEC--12---,ECONOMICS 12,False
1240,11,MENFP12---,ENGLISH FIRST PEOPLES 12,False
1240,11,MFOOD12---,FOOD STUDIES 12,True
1240,11,MIMG-12---,INSTRUMENTAL MUSIC 12: GUITAR,True
1240,11,MLST-12---,LAW STUDIES 12,False
1240,11,MPREC12---,PRE-CALCULUS 12,False
1240,11,YLAW-2CX--,CRIMINOLOGY 12,False
1241,11,AELC-12---,AP ENGLISH LITERATURE & COMPOSITION 12,False
1241,11,MATPH12---,ANATOMY AND PHYSIOLOGY 12,False
1241,11,MCALC12---,CALCULUS 12,False
1241,11,MCH--12---,CHEMISTRY 12,False
1241,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1241,11,MEC--12---,ECONOMICS 12,True
1241,11,MIMJB12--L,INSTRUMENTAL MUSIC 12: JAZZ BAND LINEAR,False
1241,11,MLTST12---,LITERARY STUDIES 12,False
1241,11,MMUOR12S-L,INSTRUMENTAL MUSIC: ORCHESTRA 12 Strings Linear,False
1241,11,MPH--12---,PHYSICS 12,True
1241,11,MPREC12H--,PRE-CALCULUS 12 HONOURS,False
1241,11,MWH--12---,20th CENTURY WORLD HISTORY 12,False
1241,11,YCPA-2AX-L,COMMUNITY LEADERSHIP 12 Linear,False
1241,11,YPSYC1AX--,PSYCHOLOGY 11,False
1242,11,MCLC-12---,CAREER LIFE CONNECTIONS,False
1242,11,MENST12---,ENGLISH STUDIES 12,False
1242,11,MINST12---,CONTEMPORARY INDIGENOUS STUDIES 12,False
1242,11,MLST-12---,LAW STUDIES 12,False
1242,11,MWH--12---,20th CENTURY WORLD HISTORY 12,False
1242,11,YLAW-2CX--,CRIMINOLOGY 12,True
1242,11,YPSYC1AX--,PSYCHOLOGY 11,True
1243,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1243,11,MENFP12---,ENGLISH FIRST PEOPLES 12,False
1243,11,MEPSS11---,EXPLORATIONS IN SOCIAL STUDIES 11,False
1243,11,MFOOD12---,FOOD STUDIES 12,False
1243,11,MTAUT12---,AUTOMOTIVE TECHNOLOGY 12,False
1243,11,MWWK-12---,WOODWORK 12,False
1243,11,YED--2CX--,LEARNING STRATEGIES 12,True
1243,11,YHRA-2AX--,CROSS TRAINING 12,True
1244,11,ASTA-12---,AP STATISTICS 12,False
1244,11,MATPH12---,ANATOMY AND PHYSIOLOGY 12,False
1244,11,MCH--12---,CHEMISTRY 12,False
1244,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1244,11,MEC--12---,ECONOMICS 12,True
1244,11,MENFP12---,ENGLISH FIRST PEOPLES 12,False
1244,11,MLST-12---,LAW STUDIES 12,False
1244,11,MODED12---,OUTDOOR EDUCATION 12,False
1244,11,MPREC12H--,PRE-CALCULUS 12 HONOURS,False
1244,11,MSJ--12---,SOCIAL JUSTICE 12,True
1245,11,MACLV12---,ACTIVE LIVING 12,False
1245,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1245,11,MCLE-10---,CAREER LIFE EDUCATION 10,False
1245,11,MDMD-12D--,3D ANIMATION 12,True
1245,11,MENFP12---,ENGLISH FIRST PEOPLES 12,False
1245,11,MFOOD12---,FOOD STUDIES 12,False
1245,11,MMEDD12---,MEDIA DESIGN 12,False
1245,11,MTAUT12---,AUTOMOTIVE TECHNOLOGY 12,False
1245,11,MVAPH11---,PHOTOGRAPHY 11,False
1245,11,MWWK-12---,WOODWORK 12,False
1246,11,MACLV12---,ACTIVE LIVING 12,False
1246,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1246,11,MENFP12---,ENGLISH FIRST PEOPLES 12,False
1246,11,MENT-12---,ENTREPRENEURSHIP 12,False
1246,11,MFOOD12---,FOOD STUDIES 12,False
1246,11,MSJ--12---,SOCIAL JUSTICE 12,False
1246,11,MWEX-2A--L,WORK EXPERIENCE 12A LINEAR,False
1246,11,MWEX-2B--L,WORK EXPERIENCE 12B LINEAR,False
1246,11,MWPM-11---,WORKPLACE MATHEMATICS 11,False
1246,11,YPA--2CX--,YOGA FOR MINDFULNESS 12,False
1247,11,MAC--11---,ACCOUNTING 11,False
1247,11,MACC-12---,ACCOUNTING 12,True
1247,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1247,11,MEC--12---,ECONOMICS 12,False
1247,11,MENST12---,ENGLISH STUDIES 12,False
