Student,Block 0,Block 1,Block 2,Block 3,Block 4,Block 5,Block 6,Block 7
1605,unassigned,unassigned,VISUAL ARTS: ART STUDIO 10,SCIENCE 10: CHALLENGE,INSTRUMENTAL MUSIC: CONCERT BA,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,unassigned
1606,unassigned,unassigned,ADST ?  DRAFTING 10,SCIENCE 10: CHALLENGE,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,unassigned
1607,unassigned,COMMUNITY LEADERSHIP 10 Linear,TEXTILES 10,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,unassigned
1608,unassigned,unassigned,ADST ?  POWER TECHNOLOGY 10,SCIENCE 10,INSTRUMENTAL MUSIC: CONCERT BA,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1609,ATHLETIC LEADERSHIP 10 U16,unassigned,ADST ?  DRAFTING 10,PHYSICAL AND HEALTH EDUCATION,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1610,unassigned,unassigned,unassigned,SCIENCE 10,unassigned,ENVIRONMENTAL SCIENCE 11,EFP WRITING 10,CAREER LIFE EDUCATION 10
1611,unassigned,unassigned,ADST ?  POWER TECHNOLOGY 10,PHYSICAL AND HEALTH EDUCATION,CHORAL MUSIC: CONCERT CHOIR 10,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1612,ATHLETIC LEADERSHIP 10 U16,unassigned,unassigned,PHYSICAL AND HEALTH EDUCATION,ADST ? MEDIA DESIGN 10,FOUNDATIONS OF MATH AND PRE-CA,DANCE 10: CHOREOGRAPHY Linear,unassigned
1613,unassigned,unassigned,ADST ?  ELECTRONICS AND ROBOTI,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,3D ANIMATION 12,unassigned
1614,unassigned,unassigned,ADST-Technology Explorations 1,SCIENCE 10: CHALLENGE,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,unassigned
1615,ATHLETIC LEADERSHIP 10 U16,unassigned,ADST-Technology Explorations 1,SCIENCE 10,INSTRUMENTAL MUSIC: CONCERT BA,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,ACCOUNTING 11
1616,unassigned,unassigned,unassigned,SCIENCE 10,ADST ? MEDIA DESIGN 10,unassigned,COMPOSITION 10,unassigned
1617,unassigned,COMMUNITY LEADERSHIP 10 Linear,VISUAL ARTS: ART STUDIO 10,PHYSICAL AND HEALTH EDUCATION,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,ACCOUNTING 11
1618,BEGINNERS ELL 10,unassigned,ADST ?  ELECTRONICS AND ROBOTI,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,unassigned
1619,unassigned,unassigned,ADST ?  ELECTRONICS AND ROBOTI,PHYSICAL AND HEALTH EDUCATION,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,COMPUTER PROGRAMMING 11 AI and,unassigned
1620,PEER TUTORING 10 LINEAR,unassigned,unassigned,SCIENCE 10: CHALLENGE,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,unassigned
1621,unassigned,unassigned,ADST ?  ELECTRONICS AND ROBOTI,SCIENCE 10: CHALLENGE,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,unassigned
1622,unassigned,unassigned,VISUAL ARTS: ART STUDIO 10,SCIENCE 10: CHALLENGE,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,unassigned
1623,BEGINNERS ELL 10,unassigned,unassigned,SCIENCE 10,INSTRUMENTAL MUSIC: CONCERT BA,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,unassigned
1624,CROSS TRAINING 10,WORKPLACE MATHEMATICS 10,ADST ?  POWER TECHNOLOGY 10,PHYSICAL AND HEALTH EDUCATION,unassigned,unassigned,EFP WRITING 10,unassigned
1625,unassigned,unassigned,unassigned,PHYSICAL AND HEALTH EDUCATION,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,unassigned
1626,unassigned,unassigned,ADST-Technology Explorations 1,PHYSICAL AND HEALTH EDUCATION,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,unassigned
1627,unassigned,unassigned,unassigned,SCIENCE 10,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1628,ATHLETIC LEADERSHIP 10 U16,unassigned,VISUAL ARTS: PHOTOGRAPHY 10,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1629,ATHLETIC LEADERSHIP 10 U16,unassigned,ADST ?  POWER TECHNOLOGY 10,SCIENCE 10: CHALLENGE,INSTRUMENTAL MUSIC: CONCERT BA,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,unassigned
1630,unassigned,unassigned,TEXTILES 10,PHYSICAL AND HEALTH EDUCATION,INSTRUMENTAL MUSIC: GUITAR 10,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1631,BEGINNERS ELL 10,WORKPLACE MATHEMATICS 10,ADST-Technology Explorations 1,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,ADST ?  FOOD STUDIES 10,COMPOSITION 10,unassigned
1632,unassigned,WORKPLACE MATHEMATICS 10,ADST ?  POWER TECHNOLOGY 10,PHYSICAL AND HEALTH EDUCATION,unassigned,ADST ?  FOOD STUDIES 10,EFP WRITING 10,unassigned
1633,ATHLETIC LEADERSHIP 10 U16,unassigned,ADST ?  DRAFTING 10,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,ACCOUNTING 11
1634,LEARNING STRATEGIES 10 LINEAR,unassigned,unassigned,SCIENCE 10,INSTRUMENTAL MUSIC: CONCERT BA,FOUNDATIONS OF MATH AND PRE-CA,COMPUTER PROGRAMMING 11 AI and,unassigned
1635,unassigned,unassigned,ADST ?  ELECTRONICS AND ROBOTI,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,CHEMISTRY 11
1636,unassigned,unassigned,unassigned,SCIENCE 10,ADST ? MEDIA DESIGN 10,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,ACCOUNTING 11
1637,OUTDOOR EDUCATION 10,ADST ?  WOODWORK 10,unassigned,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,unassigned
1638,unassigned,COMMUNITY LEADERSHIP 10 Linear,VISUAL ARTS: ART STUDIO 10,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,CAREER LIFE EDUCATION 10
1639,unassigned,unassigned,VISUAL ARTS: PHOTOGRAPHY 10,SCIENCE 10,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1640,unassigned,unassigned,ADST ?  ELECTRONICS AND ROBOTI,SCIENCE 10,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1641,OUTDOOR EDUCATION 10,unassigned,VISUAL ARTS: ART STUDIO 10,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1642,unassigned,COMMUNITY LEADERSHIP 10 Linear,ADST ?  ELECTRONICS AND ROBOTI,PHYSICAL AND HEALTH EDUCATION,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,CAREER LIFE EDUCATION 10
1643,unassigned,unassigned,ADST ?  ELECTRONICS AND ROBOTI,SCIENCE 10: CHALLENGE,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,ADST ? ENTREPRENEURSHIP AND MA
1644,ATHLETIC LEADERSHIP 10 U16,unassigned,ADST ?  POWER TECHNOLOGY 10,PHYSICAL AND HEALTH EDUCATION,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,unassigned
1645,unassigned,unassigned,unassigned,PHYSICAL AND HEALTH EDUCATION,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,COMPUTER PROGRAMMING 11 AI and,CAREER LIFE EDUCATION 10
1646,PEER TUTORING 10 LINEAR,unassigned,ADST-Technology Explorations 1,PHYSICAL AND HEALTH EDUCATION,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,unassigned
1647,unassigned,unassigned,ADST ?  ELECTRONICS AND ROBOTI,SCIENCE 10: CHALLENGE,INSTRUMENTAL MUSIC: CONCERT BA,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,unassigned
1648,PEER TUTORING 10 LINEAR,unassigned,Information and Communications,PHYSICAL AND HEALTH EDUCATION,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,ACCOUNTING 11
1649,unassigned,unassigned,unassigned,SCIENCE 10,INSTRUMENTAL MUSIC: CONCERT BA,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,ACCOUNTING 11
1650,LEARNING STRATEGIES 10 LINEAR,WORKPLACE MATHEMATICS 10,VISUAL ARTS: ART STUDIO 10,PHYSICAL AND HEALTH EDUCATION,INSTRUMENTAL MUSIC: CONCERT BA,unassigned,COMPOSITION 10,unassigned
1651,ATHLETIC LEADERSHIP 10 U16,unassigned,Information and Communications,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,ACCOUNTING 11
1652,unassigned,unassigned,unassigned,SCIENCE 10,unassigned,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,unassigned
1653,unassigned,unassigned,unassigned,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,ACCOUNTING 11
1654,unassigned,unassigned,unassigned,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,CAREER LIFE EDUCATION 10
1655,unassigned,unassigned,ADST-Technology Explorations 1,PHYSICAL AND HEALTH EDUCATION,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,unassigned
1656,unassigned,unassigned,ADST ?  ELECTRONICS AND ROBOTI,PHYSICAL AND HEALTH EDUCATION,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,unassigned
1657,unassigned,unassigned,Information and Communications,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,unassigned
1658,unassigned,unassigned,ADST ?  DRAFTING 10,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,unassigned
1659,unassigned,WORKPLACE MATHEMATICS 10,unassigned,PHYSICAL AND HEALTH EDUCATION,unassigned,ADST ?  FOOD STUDIES 10,EFP WRITING 10,ACCOUNTING 11
1660,unassigned,WORKPLACE MATHEMATICS 10,ADST ?  DRAFTING 10,PHYSICAL AND HEALTH EDUCATION,INSTRUMENTAL MUSIC: GUITAR 10,unassigned,COMPOSITION 10,unassigned
1661,unassigned,unassigned,ADST ?  ELECTRONICS AND ROBOTI,PHYSICAL AND HEALTH EDUCATION,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1662,CROSS TRAINING 10,WORKPLACE MATHEMATICS 10,ADST ?  POWER TECHNOLOGY 10,PHYSICAL AND HEALTH EDUCATION,unassigned,unassigned,COMPOSITION 10,unassigned
1663,unassigned,unassigned,Information and Communications,SCIENCE 10,unassigned,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,ACCOUNTING 11
1664,PEER TUTORING 10 LINEAR,COMMUNITY LEADERSHIP 10,ADST ?  DRAFTING 10,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,unassigned
1665,unassigned,unassigned,ADST-Technology Explorations 1,PHYSICAL AND HEALTH EDUCATION,CHORAL MUSIC: CONCERT CHOIR 10,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1666,unassigned,COMMUNITY LEADERSHIP 10,unassigned,PRE-CALCULUS 11,INSTRUMENTAL MUSIC: GUITAR 10,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,unassigned
1667,PEER TUTORING 10 LINEAR,unassigned,unassigned,PHYSICAL AND HEALTH EDUCATION,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,unassigned
1668,unassigned,unassigned,Information and Communications,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,ACCOUNTING 11
1669,CROSS TRAINING 10,unassigned,ADST ?  ELECTRONICS AND ROBOTI,SCIENCE 10: CHALLENGE,unassigned,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,unassigned
1670,unassigned,unassigned,unassigned,SCIENCE 10,LIFE SCIENCES 11,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1671,unassigned,unassigned,ADST ?  POWER TECHNOLOGY 10,SCIENCE 10,INSTRUMENTAL MUSIC: CONCERT BA,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1672,unassigned,unassigned,TEXTILES 10,SOCIAL STUDIES 10,unassigned,unassigned,COMPOSITION 10,unassigned
1673,CROSS TRAINING 10,WORKPLACE MATHEMATICS 10,ADST ?  POWER TECHNOLOGY 10,PHYSICAL AND HEALTH EDUCATION,unassigned,unassigned,EFP WRITING 10,unassigned
1674,unassigned,unassigned,VISUAL ARTS: PHOTOGRAPHY 10,SCIENCE 10,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1675,unassigned,unassigned,unassigned,PHYSICAL AND HEALTH EDUCATION,MARKETING AND PROMOTION 11,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1676,unassigned,LEARNING STRATEGIES 10,TEXTILES 10,SCIENCE 10,INSTRUMENTAL MUSIC: CONCERT BA,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1677,unassigned,unassigned,ADST-Technology Explorations 1,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1678,unassigned,unassigned,Information and Communications,SCIENCE 10: CHALLENGE,INSTRUMENTAL MUSIC: GUITAR 10,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,unassigned
1679,unassigned,unassigned,unassigned,SCIENCE 10: CHALLENGE,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,unassigned
1680,unassigned,COMMUNITY LEADERSHIP 10 Linear,ADST ?  DRAFTING 10,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1681,unassigned,ADST ?  WOODWORK 10,ADST ?  DRAFTING 10,SCIENCE 10: CHALLENGE,ADST ? MEDIA DESIGN 10,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,unassigned
1682,unassigned,unassigned,TEXTILES 10,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,DANCE 10: CHOREOGRAPHY Linear,ADST ? ENTREPRENEURSHIP AND MA
1683,unassigned,unassigned,VISUAL ARTS: PHOTOGRAPHY 10,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,unassigned
1684,PEER TUTORING 10 LINEAR,ADST ?  WOODWORK 10,ADST ?  POWER TECHNOLOGY 10,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,unassigned
1685,CROSS TRAINING 10,WORKPLACE MATHEMATICS 11,unassigned,PHYSICAL AND HEALTH EDUCATION,ADST ? MEDIA DESIGN 10,ADST ?  FOOD STUDIES 10,COMPOSITION 10,unassigned
1686,unassigned,unassigned,TEXTILES 10,SCIENCE 10: CHALLENGE,ADST ? MEDIA DESIGN 10,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,unassigned
1687,CROSS TRAINING 10,unassigned,ADST ?  POWER TECHNOLOGY 10,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1688,unassigned,unassigned,ADST-Technology Explorations 1,SCIENCE 10: CHALLENGE,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,unassigned
1689,unassigned,unassigned,ADST-Technology Explorations 1,PHYSICAL AND HEALTH EDUCATION,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1690,unassigned,WORKPLACE MATHEMATICS 10,VISUAL ARTS: PHOTOGRAPHY 10,PHYSICAL AND HEALTH EDUCATION,ADST ? MEDIA DESIGN 10,ADST ?  FOOD STUDIES 10,COMPOSITION 10,unassigned
1691,unassigned,unassigned,unassigned,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,unassigned
1692,unassigned,ADST ?  WOODWORK 10,unassigned,PHYSICAL AND HEALTH EDUCATION,ADST ? MEDIA DESIGN 10,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,unassigned
1693,unassigned,unassigned,ADST ?  DRAFTING 10,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1694,YOGA FOR MINDFULNESS 10,unassigned,VISUAL ARTS: PHOTOGRAPHY 10,PHYSICAL AND HEALTH EDUCATION,CHORAL MUSIC: CONCERT CHOIR 10,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1695,ATHLETIC LEADERSHIP 10 U16,unassigned,unassigned,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,DANCE FOUNDATIONS 10,unassigned
1696,unassigned,unassigned,ADST ?  POWER TECHNOLOGY 10,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,ACCOUNTING 11
1697,YOGA FOR MINDFULNESS 10,COMMUNITY LEADERSHIP 10 Linear,VISUAL ARTS: PHOTOGRAPHY 10,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,unassigned
1698,unassigned,unassigned,unassigned,PRE-CALCULUS 11,MARKETING AND PROMOTION 11,unassigned,unassigned,ACCOUNTING 11
1699,unassigned,unassigned,Information and Communications,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,DRAMA 10,unassigned
1700,unassigned,unassigned,unassigned,SCIENCE 10,unassigned,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,unassigned
1701,unassigned,unassigned,ADST ?  POWER TECHNOLOGY 10,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1702,unassigned,unassigned,ADST ?  ELECTRONICS AND ROBOTI,SCIENCE 10: CHALLENGE,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,COMPUTER PROGRAMMING 11 AI and,unassigned
1703,CROSS TRAINING 10,WORKPLACE MATHEMATICS 10,ADST ?  POWER TECHNOLOGY 10,PHYSICAL AND HEALTH EDUCATION,unassigned,ADST ?  FOOD STUDIES 10,COMPOSITION 10,unassigned
1704,ATHLETIC LEADERSHIP 10 U16,unassigned,ADST ?  POWER TECHNOLOGY 10,SCIENCE 10,unassigned,FOUNDATIONS OF MATH AND PRE-CA,COMPUTER PROGRAMMING 11 AI and,unassigned
1705,PEER TUTORING 10 LINEAR,unassigned,ADST-Technology Explorations 1,PHYSICAL AND HEALTH EDUCATION,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,unassigned
1706,unassigned,unassigned,ADST ?  POWER TECHNOLOGY 10,PHYSICAL AND HEALTH EDUCATION,ADST ? MEDIA DESIGN 10,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1707,unassigned,WORKPLACE MATHEMATICS 10,TEXTILES 10,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1708,unassigned,COMMUNITY LEADERSHIP 10 Linear,Information and Communications,PRE-CALCULUS 11,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,unassigned
1709,ATHLETIC LEADERSHIP 10 U16,unassigned,ADST ?  DRAFTING 10,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,DANCE 10: CHOREOGRAPHY Linear,unassigned
1710,unassigned,unassigned,ADST-Technology Explorations 1,SCIENCE 10,MATHEMATICS 9,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1711,unassigned,LEARNING STRATEGIES 10,VISUAL ARTS: ART STUDIO 10,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1712,OUTDOOR EDUCATION 10,unassigned,VISUAL ARTS: ART STUDIO 10,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1713,unassigned,unassigned,TEXTILES 10,SPANISH 10,unassigned,unassigned,COMPOSITION 10,unassigned
1714,unassigned,unassigned,ADST ?  POWER TECHNOLOGY 10,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1715,unassigned,WORKPLACE MATHEMATICS 10,TEXTILES 10,PHYSICAL AND HEALTH EDUCATION,unassigned,unassigned,EFP WRITING 10,unassigned
1716,BEGINNERS ELL 10,unassigned,unassigned,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,unassigned
1717,unassigned,unassigned,ADST-Technology Explorations 1,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,DRAMA 10,unassigned
1718,OUTDOOR EDUCATION 10,unassigned,ADST-Technology Explorations 1,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1719,ATHLETIC LEADERSHIP 10 U16,unassigned,VISUAL ARTS: PHOTOGRAPHY 10,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,ACCOUNTING 11
1720,PEER TUTORING 10 LINEAR,unassigned,unassigned,SCIENCE 10: CHALLENGE,INSTRUMENTAL MUSIC: CONCERT BA,FOUNDATIONS OF MATH AND PRE-CA,COMPUTER PROGRAMMING 11 AI and,unassigned
1721,unassigned,unassigned,ADST-Technology Explorations 1,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,DRAMA 10,unassigned
1722,unassigned,unassigned,TEXTILES 10,SCIENCE 10,INSTRUMENTAL MUSIC: CONCERT BA,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1723,unassigned,COMMUNITY LEADERSHIP 10,ADST ?  DRAFTING 10,SCIENCE 10,ADST ? MEDIA DESIGN 10,FOUNDATIONS OF MATH AND PRE-CA,DANCE 10: CHOREOGRAPHY Linear,unassigned
1724,unassigned,unassigned,unassigned,SCIENCE 10,ADST ? MEDIA DESIGN 10,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1725,unassigned,unassigned,VISUAL ARTS: ART STUDIO 10,SCIENCE 10,unassigned,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,ACTIVE LIVING 11 Girls
1726,unassigned,unassigned,unassigned,SCIENCE 10,MATHEMATICS 9,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1727,PEER TUTORING 10 LINEAR,unassigned,unassigned,PHYSICAL AND HEALTH EDUCATION,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,COMPUTER PROGRAMMING 11 AI and,ACCOUNTING 11
1728,unassigned,unassigned,VISUAL ARTS: ART STUDIO 10,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,DANCE FOUNDATIONS 10,unassigned
1729,BEGINNERS ELL 10,unassigned,VISUAL ARTS: PHOTOGRAPHY 10,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,unassigned
1730,OUTDOOR EDUCATION 10,unassigned,unassigned,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,DRAMA 10,unassigned
1731,CROSS TRAINING 10,WORKPLACE MATHEMATICS 10,VISUAL ARTS: PHOTOGRAPHY 10,PHYSICAL AND HEALTH EDUCATION,unassigned,ADST ?  FOOD STUDIES 10,COMPOSITION 10,unassigned
1732,unassigned,unassigned,TEXTILES 10,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,DANCE FOUNDATIONS 10,unassigned
1733,ATHLETIC LEADERSHIP 10 U16,unassigned,unassigned,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,unassigned
1734,ATHLETIC LEADERSHIP 10 U16,unassigned,Information and Communications,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,ACCOUNTING 11
1735,unassigned,unassigned,ADST-Technology Explorations 1,SCIENCE 10,INSTRUMENTAL MUSIC: CONCERT BA,FOUNDATIONS OF MATH AND PRE-CA,COMPUTER PROGRAMMING 11 AI and,unassigned
1736,unassigned,unassigned,unassigned,PHYSICAL AND HEALTH EDUCATION,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,unassigned
1737,unassigned,unassigned,unassigned,SCIENCE 10,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
